iteration,total_runs,obs_realization,par_realization,gdmf,gdma,gmma
11,2300,39,39,0.000260689,0.00069595,0.00107393
11,2300,40,40,0.00311728,0.00132555,0.000766342
11,2300,41,41,0.00310522,0.00490542,0.000110423
11,2300,42,42,0.0031217,0.000453425,0.00220134
11,2300,43,43,0.00305905,0.00548566,6.93305e-05
11,2300,44,44,0.000258587,0.00111657,0.00190731
11,2300,45,45,0.0024586,0.00567862,0.0114406
11,2300,46,46,0.000343027,0.00355686,0.00184555
11,2300,47,47,0.0030889,0.000445745,0.00219395
11,2300,48,48,0.00126045,0.00349096,0.00576646
11,2300,49,49,0.00236053,0.000693872,0.000904744
11,2300,50,50,0.00311507,0.00248753,0.00020958
11,2300,51,51,0.00103386,0.00327326,0.00163811
11,2300,52,52,0.00250198,0.00523329,0.00146334
11,2300,53,53,0.000300224,0.000722784,0.000866938
11,2300,54,54,0.00284952,0.000915726,0.00095207
11,2300,55,55,0.00136122,0.00346217,0.00351893
11,2300,56,56,0.00310634,0.00462592,8.98585e-05
11,2300,57,57,0.00310909,0.00261363,0.000277186
11,2300,58,58,0.00310414,0.00330481,0.000164547
11,2300,59,59,0.000703658,0.00352325,0.00314818
11,2300,60,60,0.000669066,0.0036509,0.00486961
11,2300,61,61,0.000547005,0.000149137,7.00519e-05
11,2300,62,62,0.00355317,0.00132416,0.00107981
11,2300,63,63,0.00228663,0.000261552,0.00215739
11,2300,64,64,0.000312796,0.00167916,0.00182826
11,2300,65,65,0.000505491,0.00161795,0.00121938
11,2300,66,66,0.00229135,0.00103223,0.00223339
11,2300,67,67,0.00311018,0.00346098,8.64261e-05
11,2300,68,68,0.000533425,0.000496079,0.0019869
11,2300,69,69,0.00311071,0.00389198,7.77965e-05
11,2300,70,70,0.000298055,0.000132821,9.90762e-05
11,2300,71,71,0.00173218,0.00428306,0.00157129
11,2300,72,72,0.00227605,0.000312038,0.00170303
11,2300,73,73,0.00177328,0.00529193,0.000645688
11,2300,74,74,0.000434865,0.000604673,0.00199125
11,2300,75,75,0.00400353,0.00667104,0.00126592
11,2300,76,76,0.000265384,0.000107213,0.000291805
11,2300,77,77,0.00292263,0.00149354,0.00277603
11,2300,78,78,0.0031217,0.000453425,0.0022005
11,2300,79,79,0.00293775,0.00350591,0.00782604
11,2300,80,80,0.000395724,0.000166329,0.000224296
11,2300,81,81,0.0031217,0.000453425,0.0022005
11,2300,82,82,0.00323555,0.00300373,0.00514326
11,2300,83,83,0.0031217,0.000453425,0.00220172
11,2300,84,84,0.00311949,0.00072735,0.00147071
11,2300,85,85,0.00307685,0.00380733,7.80336e-05
11,2300,86,86,0.000267743,0.00103034,0.00188298
11,2300,87,87,0.00026186,0.00104083,0.00185795
11,2300,88,88,0.00210156,0.00182436,0.00404293
11,2300,89,89,0.00070194,0.00268854,0.00174958
11,2300,90,90,0.00127477,0.00397495,0.00474328
11,2300,91,91,0.000754628,0.00351175,0.0041884
11,2300,92,92,0.00313368,0.0058054,0.00133183
11,2300,93,93,0.0031217,0.000453425,0.0022005
11,2300,94,94,0.00162173,0.00413557,0.00156774
11,2300,95,95,0.000685503,0.00264701,0.0024943
11,2300,96,96,0.00111325,0.00340051,0.00162997
11,2300,97,97,0.0026992,0.00277544,0.000104148
11,2300,98,98,0.00254699,0.000311251,0.00217971
11,2300,99,99,0.000743467,0.00276756,0.00169893
11,2300,100,100,0.00198814,0.00461267,0.00149953
11,2300,101,101,0.000264211,0.000283937,0.000123717
11,2300,102,102,0.00175139,0.00378882,0.0048977
11,2300,103,103,0.0031184,0.00131562,0.000733269
11,2300,104,104,0.000260208,0.00124535,0.000914652
11,2300,105,105,0.00295216,0.00422225,0.00926245
11,2300,106,106,0.00109825,0.0033813,0.00161494
11,2300,107,107,0.00310302,0.00565711,0.000215241
11,2300,108,108,0.0012793,0.00250992,0.000111437
11,2300,109,109,0.00338953,0.00605447,0.00137388
11,2300,110,110,0.000301956,0.00163108,0.00180903
11,2300,111,111,0.000389948,0.00333729,0.00128411
11,2300,112,112,0.00112504,0.00207213,0.000176715
11,2300,113,113,0.000589678,0.00245541,0.00174768
11,2300,114,114,0.0031217,0.000453425,0.0022005
11,2300,115,115,0.00310522,0.00468436,7.89024e-05
11,2300,116,116,0.0031217,0.000453425,0.00220575
11,2300,117,117,0.00186907,0.000675792,0.000306253
11,2300,118,118,0.00308773,0.000445568,0.00220417
11,2300,119,119,0.000827857,0.00475066,0.000859164
11,2300,120,120,0.00188328,0.00177238,0.000160773
11,2300,121,121,0.00105879,0.00324488,0.0015664
11,2300,122,122,0.00118484,0.00351101,0.00162802
11,2300,123,123,0.00209941,0.0048529,0.00941671
11,2300,124,124,0.00120345,0.00354075,0.00166596
11,2300,125,125,0.000380919,0.0043228,0.00155212
11,2300,126,126,0.000289132,0.00089578,0.00186863
11,2300,127,127,0.000638757,0.000412619,0.00200342
11,2300,128,128,0.000547391,0.000427047,0.000491225
11,2300,129,129,0.000394254,0.000116192,0.000157609
11,2300,130,130,0.0031217,0.000453425,0.0022039
11,2300,131,131,0.0015218,0.000192713,0.00210418
11,2300,132,132,0.00311453,0.00263943,0.000177609
11,2300,133,133,0.00106983,0.00333391,0.00161598
11,2300,134,134,0.000286223,0.000177084,0.000170498
11,2300,135,135,0.000836363,0.00293715,0.00173229
11,2300,136,136,0.00135708,0.00115235,0.00238399
11,2300,137,137,0.00068258,0.000274081,0.000467952
11,2300,138,138,0.0031217,0.000453425,0.0022005
11,2300,139,139,0.00228108,0.000260616,0.002157
11,2300,140,140,0.00308773,0.000445523,0.0021992
11,2300,141,141,0.00311232,0.00281992,0.000160614
11,2300,142,142,0.000273995,0.000991456,0.00193142
11,2300,143,143,0.000591552,0.00246412,0.00170609
11,2300,144,144,0.00308558,0.00085729,0.00123074
11,2300,145,145,0.000286813,0.00151708,0.00183699
11,2300,146,146,0.00376299,0.004445,0.0103034
11,2300,147,147,0.00231433,0.00422692,0.000213697
11,2300,148,148,0.000614995,0.00413652,0.00518595
11,2300,149,149,0.00147584,0.00385298,0.00150326
11,2300,150,150,0.0031217,0.000453425,0.0022005
11,2300,151,151,0.00359463,0.00626758,0.00129234
11,2300,152,152,0.00310302,0.00469312,6.0942e-05
11,2300,153,153,0.000998822,0.00030578,0.000302956
11,2300,154,154,0.0031217,0.000453425,0.0022005
11,2300,155,155,0.00267089,0.00531157,0.00137336
11,2300,156,156,0.00243933,0.00259063,0.0044329
11,2300,157,157,0.00241841,0.00513241,0.00149684
11,2300,158,158,0.001317,0.00371244,0.00158112
11,2300,159,159,0.00229273,0.00165245,0.00375251
11,2300,160,160,0.000561815,0.0047758,0.00513354
11,2300,161,161,0.00137878,0.000197363,0.00210713
11,2300,162,162,0.00217113,0.0030403,0.00377835
11,2300,163,163,0.000337953,0.00178179,0.000822153
11,2300,164,164,0.0013565,0.00407472,0.0003872
11,2300,165,165,0.00312116,0.000551859,0.00183303
11,2300,166,166,0.00480611,0.00741718,0.00121733
11,2300,167,167,0.000973178,0.00430502,0.00647211
11,2300,168,168,0.000261738,0.00136647,0.00185726
11,2300,169,169,0.00308836,0.000445628,0.00219958
11,2300,170,170,0.00152782,0.00366574,0.00033341
11,2300,171,171,0.00116852,0.00349045,0.00160257
11,2300,172,172,0.000983483,0.00459828,0.00114955
11,2300,173,173,0.00209907,0.00157498,0.00353498
11,2300,174,174,0.000336095,0.000758096,0.00194265
11,2300,175,175,0.00216911,0.00457943,0.00763655
11,2300,176,176,0.000809922,0.00342623,0.00418239
11,2300,177,177,0.00265798,0.00528924,0.00139987
11,2300,178,178,0.00310909,0.00364743,7.49667e-05
11,2300,179,179,0.000272978,0.00325747,0.00152276
11,2300,180,180,0.000266371,0.00138156,0.00179378
11,2300,181,181,0.000301336,0.00162787,0.00180078
11,2300,182,182,0.00157956,0.00203131,0.00320439
11,2300,183,183,0.000301956,0.00163108,0.00180384
11,2300,184,184,0.00090101,0.00462759,0.00505356
11,2300,185,185,0.00255791,0.00529236,0.00146486
11,2300,186,186,0.00312007,0.000789211,0.00131966
11,2300,187,187,0.00311895,0.000868312,0.00127016
11,2300,188,188,0.0014637,0.00384138,0.00150828
11,2300,189,189,0.00344227,0.00625165,0.00139777
11,2300,190,190,0.00215794,0.000241286,0.00215517
11,2300,191,191,0.000668404,0.00262333,0.00169192
11,2300,192,192,0.00310335,0.00426694,0.00947765
11,2300,193,193,0.00109727,0.000233006,0.00206417
11,2300,194,194,0.00213237,0.0032574,0.00660685
11,2300,195,195,0.00310522,0.00529123,0.00018458
11,2300,196,196,0.000267551,0.00209518,0.00124098
11,2300,197,197,0.00389718,0.00670557,0.00134406
11,2300,198,198,0.00040474,0.00195318,0.00172783
11,2300,base,base,0.000277226,3.81007e-05,0.000115281
12,2540,0,0,0.000286499,0.00019943,0.000331566
12,2540,1,1,0.00181899,0.000333797,0.00110585
12,2540,2,2,0.000381083,0.000271633,0.000205678
12,2540,3,3,0.00275365,0.00417731,9.05265e-05
12,2540,4,4,0.000363953,0.00182914,0.00173551
12,2540,5,5,0.00306872,0.00495866,8.58873e-05
12,2540,6,6,0.00157019,0.0038895,0.0015087
12,2540,7,7,0.00178363,0.000360983,0.00103481
12,2540,8,8,0.000295533,0.000872734,0.00187332
12,2540,9,9,0.000564968,0.00224418,0.00157626
12,2540,10,10,0.00159881,0.00491532,0.00866537
12,2540,11,11,0.000354362,0.000718569,0.00194054
12,2540,12,12,0.00120766,0.00084957,0.000113494
12,2540,13,13,0.00203979,0.000956442,0.00205835
12,2540,14,14,0.00135025,0.00217864,6.07178e-05
12,2540,15,15,0.000485473,0.00508931,0.0012929
12,2540,16,16,0.00304417,0.00191917,0.00317131
12,2540,17,17,0.00307744,0.00383403,7.81845e-05
12,2540,18,18,0.000988056,0.000251967,0.00203052
12,2540,19,19,0.00199975,0.00317319,0.000138343
12,2540,20,20,0.00042787,0.00155607,0.000239306
12,2540,21,21,0.00366128,0.00621039,0.00122484
12,2540,22,22,0.00276856,0.00453061,7.1769e-05
12,2540,23,23,0.000301783,0.000852424,0.00187866
12,2540,24,24,0.000578387,0.000444125,0.00198801
12,2540,25,25,0.0018622,0.00384812,0.00488979
12,2540,26,26,0.000620343,0.00246994,0.00165362
12,2540,27,27,0.000937963,0.00136063,0.00216782
12,2540,28,28,0.00263602,0.00226538,0.000162872
12,2540,29,29,0.00235522,0.00111138,0.00213192
12,2540,30,30,0.00025853,0.00109113,0.00183601
12,2540,31,31,0.00303155,0.00582261,0.00025138
12,2540,32,32,0.00121248,0.00192011,0.000551923
12,2540,33,33,0.000405775,0.000630362,0.00192166
12,2540,34,34,0.00302295,0.000430614,0.00217436
12,2540,35,35,0.000494824,0.00214048,0.00164179
12,2540,36,36,0.0030889,0.000445745,0.00219464
12,2540,37,37,0.00138819,0.00373083,0.00155429
12,2540,38,38,0.00165999,0.00410652,0.00148365
12,2540,39,39,0.000260687,0.000680823,0.00105616
12,2540,40,40,0.00308397,0.00130892,0.000761987
12,2540,41,41,0.00307149,0.00489358,0.000114072
12,2540,42,42,0.0030889,0.000445745,0.00219236
12,2540,43,43,0.00302458,0.00547662,7.22739e-05
12,2540,44,44,0.000258558,0.00109084,0.00187684
12,2540,45,45,0.00245534,0.00567489,0.0114284
12,2540,46,46,0.000342159,0.00354987,0.00184441
12,2540,47,47,0.00305575,0.000438065,0.00218499
12,2540,48,48,0.00125804,0.00348178,0.00574998
12,2540,49,49,0.00233756,0.000684905,0.000900038
12,2540,50,50,0.00308176,0.00246842,0.000206977
12,2540,51,51,0.00103133,0.00320442,0.00159266
12,2540,52,52,0.00249763,0.00511676,0.00140073
12,2540,53,53,0.000300031,0.000708993,0.000853264
12,2540,54,54,0.00282014,0.000902832,0.00094758
12,2540,55,55,0.0013591,0.00345402,0.00350912
12,2540,56,56,0.00307257,0.0046128,9.2505e-05
12,2540,57,57,0.00307524,0.00259486,0.000273685
12,2540,58,58,0.00306984,0.00328705,0.000161484
12,2540,59,59,0.00070264,0.00351601,0.0031401
12,2540,60,60,0.000667905,0.00364316,0.00485717
12,2540,61,61,0.000546001,0.00014879,6.99382e-05
12,2540,62,62,0.00354883,0.00132335,0.00107218
12,2540,63,63,0.00226509,0.000258328,0.00214511
12,2540,64,64,0.000312585,0.00164035,0.00179213
12,2540,65,65,0.000504438,0.00158355,0.00119328
12,2540,66,66,0.00228739,0.00102595,0.0022162
12,2540,67,67,0.00307632,0.00344351,8.53214e-05
12,2540,68,68,0.000531219,0.000484771,0.00196053
12,2540,69,69,0.00307685,0.00387577,7.86179e-05
12,2540,70,70,0.000297871,0.000132268,9.88161e-05
12,2540,71,71,0.00172834,0.00418736,0.00151716
12,2540,72,72,0.00225422,0.000307568,0.00169409
12,2540,73,73,0.00175692,0.00528571,0.000653966
12,2540,74,74,0.000433486,0.000591047,0.00196606
12,2540,75,75,0.00399907,0.00653679,0.00120174
12,2540,76,76,0.000265361,0.00010566,0.000289505
12,2540,77,77,0.0029185,0.00148505,0.00275666
12,2540,78,78,0.0030889,0.000445701,0.00219168
12,2540,79,79,0.00293383,0.00349408,0.00779984
12,2540,80,80,0.00039518,0.000165319,0.000222841
12,2540,81,81,0.0030889,0.000445701,0.00219168
12,2540,82,82,0.00323183,0.0029919,0.00512249
12,2540,83,83,0.0030889,0.000445745,0.00219277
12,2540,84,84,0.0030867,0.000715059,0.00146584
12,2540,85,85,0.00304387,0.00379114,7.86949e-05
12,2540,86,86,0.000267651,0.00100628,0.00185054
12,2540,87,87,0.000261802,0.0010165,0.00182765
12,2540,88,88,0.00209779,0.00181325,0.00401923
12,2540,89,89,0.000700268,0.00262391,0.00170527
12,2540,90,90,0.00127269,0.00396767,0.00473252
12,2540,91,91,0.00075332,0.0035039,0.00417732
12,2540,92,92,0.00312904,0.00568983,0.00127334
12,2540,93,93,0.0030889,0.000445701,0.00219168
12,2540,94,94,0.00161806,0.00404845,0.0015168
12,2540,95,95,0.000684422,0.00263856,0.00248503
12,2540,96,96,0.00111055,0.00332429,0.00158061
12,2540,97,97,0.00267152,0.00275868,0.000103321
12,2540,98,98,0.00252211,0.000306923,0.00216904
12,2540,99,99,0.000741634,0.00270648,0.00165539
12,2540,100,100,0.00198398,0.00451211,0.00144197
12,2540,101,101,0.000264134,0.000282097,0.00012328
12,2540,102,102,0.00174867,0.00378046,0.00488524
12,2540,103,103,0.00308499,0.00129892,0.000728996
12,2540,104,104,0.000260235,0.00123865,0.000909365
12,2540,105,105,0.00294834,0.00421255,0.00924006
12,2540,106,106,0.00109556,0.00330535,0.00156443
12,2540,107,107,0.00306872,0.0056488,0.000222395
12,2540,108,108,0.00126922,0.00249944,0.000112156
12,2540,109,109,0.00338504,0.00593591,0.001318
12,2540,110,110,0.000301729,0.00159293,0.0017715
12,2540,111,111,0.000388645,0.00332996,0.00128365
12,2540,112,112,0.00111693,0.00206204,0.000177284
12,2540,113,113,0.000588385,0.00239937,0.00170609
12,2540,114,114,0.0030889,0.000445701,0.00219168
12,2540,115,115,0.00307092,0.0046714,8.12855e-05
12,2540,116,116,0.0030889,0.000445745,0.00219699
12,2540,117,117,0.00186523,0.000674437,0.000305108
12,2540,118,118,0.00305523,0.000438037,0.00219576
12,2540,119,119,0.00082192,0.0047453,0.000863601
12,2540,120,120,0.00187941,0.00175296,0.000156526
12,2540,121,121,0.0010562,0.00317127,0.00151719
12,2540,122,122,0.0011819,0.00343293,0.00157886
12,2540,123,123,0.00209613,0.0048466,0.00940092
12,2540,124,124,0.00120054,0.0034567,0.00161535
12,2540,125,125,0.000379568,0.00431752,0.0015536
12,2540,126,126,0.000288857,0.000876555,0.00184028
12,2540,127,127,0.000635649,0.000403135,0.00197741
12,2540,128,128,0.00054637,0.000424055,0.000487282
12,2540,129,129,0.000393715,0.000115685,0.000156877
12,2540,130,130,0.0030889,0.000445745,0.00219505
12,2540,131,131,0.0015095,0.000190423,0.00208632
12,2540,132,132,0.00308119,0.00262047,0.000175271
12,2540,133,133,0.00106711,0.0032586,0.00156554
12,2540,134,134,0.000286139,0.000175935,0.000169557
12,2540,135,135,0.000834309,0.00286843,0.00168778
12,2540,136,136,0.00135423,0.0011441,0.00236745
12,2540,137,137,0.00068105,0.000272414,0.000464345
12,2540,138,138,0.0030889,0.000445701,0.00219168
12,2540,139,139,0.00225963,0.000257397,0.00214492
12,2540,140,140,0.00305523,0.000437992,0.00219053
12,2540,141,141,0.00307909,0.00280122,0.000158295
12,2540,142,142,0.000273862,0.000968153,0.00190172
12,2540,143,143,0.000590213,0.00240782,0.0016618
12,2540,144,144,0.00305304,0.000844288,0.00122539
12,2540,145,145,0.000286691,0.00148114,0.00180348
12,2540,146,146,0.00375917,0.00443513,0.0102792
12,2540,147,147,0.00229171,0.00421541,0.000217864
12,2540,148,148,0.000614027,0.00413016,0.0051756
12,2540,149,149,0.00147244,0.00377005,0.00145266
12,2540,150,150,0.0030889,0.000445701,0.00219168
12,2540,151,151,0.0035901,0.00614644,0.00123313
12,2540,152,152,0.00306872,0.00468028,6.26141e-05
12,2540,153,153,0.000996579,0.000304702,0.00030085
12,2540,154,154,0.0030889,0.000445701,0.00219168
12,2540,155,155,0.00266642,0.00520216,0.00131576
12,2540,156,156,0.00243568,0.00257907,0.00441311
12,2540,157,157,0.00241405,0.00502472,0.00144007
12,2540,158,158,0.00131388,0.00363141,0.00152969
12,2540,159,159,0.00228877,0.00164182,0.00372848
12,2540,160,160,0.000561079,0.00477128,0.00512652
12,2540,161,161,0.00136806,0.000195345,0.00209237
12,2540,162,162,0.002168,0.00303013,0.00376493
12,2540,163,163,0.000337832,0.00177482,0.000818129
12,2540,164,164,0.00134511,0.00406608,0.000390883
12,2540,165,165,0.00308836,0.000542367,0.00182571
12,2540,166,166,0.00480205,0.00727449,0.00115181
12,2540,167,167,0.000971376,0.00429844,0.00645909
12,2540,168,168,0.000261722,0.00133332,0.00182159
12,2540,169,169,0.00305575,0.000438113,0.00219091
12,2540,170,170,0.00151489,0.00365555,0.000336693
12,2540,171,171,0.00116569,0.00341287,0.00155167
12,2540,172,172,0.000976305,0.00459198,0.00115532
12,2540,173,173,0.00209525,0.00156469,0.00351225
12,2540,174,174,0.000335516,0.000741373,0.00191741
12,2540,175,175,0.00216596,0.00457242,0.00762227
12,2540,176,176,0.000808519,0.00341806,0.00417059
12,2540,177,177,0.00265354,0.0051801,0.00134372
12,2540,178,178,0.00307524,0.0036305,7.42677e-05
12,2540,179,179,0.000272727,0.00325049,0.0015206
12,2540,180,180,0.000266336,0.00134804,0.00175708
12,2540,181,181,0.000301113,0.00158988,0.00176274
12,2540,182,182,0.00157666,0.00202106,0.00318796
12,2540,183,183,0.000301729,0.00159293,0.001766
12,2540,184,184,0.000899738,0.00462248,0.00504571
12,2540,185,185,0.00255346,0.00518257,0.00140697
12,2540,186,186,0.00308724,0.000777243,0.00131317
12,2540,187,187,0.00308558,0.000854949,0.00126483
12,2540,188,188,0.00146028,0.00375277,0.00145376
12,2540,189,189,0.00343778,0.00612143,0.00133363
12,2540,190,190,0.00213778,0.000238448,0.00214365
12,2540,191,191,0.000666841,0.00256447,0.0016474
12,2540,192,192,0.00309955,0.0042572,0.00945483
12,2540,193,193,0.00108983,0.000229602,0.00204526
12,2540,194,194,0.00212879,0.00324625,0.00658405
12,2540,195,195,0.00307149,0.00528122,0.000190571
12,2540,196,196,0.000267411,0.00208728,0.0012366
12,2540,197,197,0.00389274,0.00656978,0.00127778
12,2540,198,198,0.000404087,0.00190579,0.00168666
12,2540,base,base,0.000277164,3.80641e-05,0.000115096
13,2600,0,0,0.000286385,0.000196223,0.000327973
13,2600,1,1,0.00181899,0.000333797,0.00110585
13,2600,2,2,0.000381083,0.000271633,0.000205678
13,2600,3,3,0.00275365,0.00417731,9.05265e-05
13,2600,4,4,0.000363953,0.00182914,0.00173551
13,2600,5,5,0.00306872,0.00495866,8.58873e-05
13,2600,6,6,0.00157019,0.0038895,0.0015087
13,2600,7,7,0.00178363,0.000360983,0.00103481
13,2600,8,8,0.000295533,0.000872734,0.00187332
13,2600,9,9,0.000564968,0.00224418,0.00157626
13,2600,10,10,0.00159881,0.00491532,0.00866537
13,2600,11,11,0.000354362,0.000718569,0.00194054
13,2600,12,12,0.00120766,0.00084957,0.000113494
13,2600,13,13,0.00203979,0.000956442,0.00205835
13,2600,14,14,0.00135025,0.00217864,6.07178e-05
13,2600,15,15,0.000485473,0.00508931,0.0012929
13,2600,16,16,0.00304417,0.00191917,0.00317131
13,2600,17,17,0.00307744,0.00383403,7.81845e-05
13,2600,18,18,0.000988056,0.000251967,0.00203052
13,2600,19,19,0.00199975,0.00317319,0.000138343
13,2600,20,20,0.00042787,0.00155607,0.000239306
13,2600,21,21,0.00366128,0.00621039,0.00122484
13,2600,22,22,0.00276856,0.00453061,7.1769e-05
13,2600,23,23,0.000301783,0.000852424,0.00187866
13,2600,24,24,0.000578387,0.000444125,0.00198801
13,2600,25,25,0.00185936,0.00383991,0.00488218
13,2600,26,26,0.000620343,0.00246994,0.00165362
13,2600,27,27,0.000937963,0.00136063,0.00216782
13,2600,28,28,0.00263602,0.00226538,0.000162872
13,2600,29,29,0.00235522,0.00111138,0.00213192
13,2600,30,30,0.00025853,0.00109113,0.00183601
13,2600,31,31,0.00303155,0.00582261,0.00025138
13,2600,32,32,0.00121248,0.00192011,0.000551923
13,2600,33,33,0.000405775,0.000630362,0.00192166
13,2600,34,34,0.00302295,0.000430614,0.00217436
13,2600,35,35,0.000494824,0.00214048,0.00164179
13,2600,36,36,0.0030889,0.000445745,0.00219464
13,2600,37,37,0.00138819,0.00373083,0.00155429
13,2600,38,38,0.00165999,0.00410652,0.00148365
13,2600,39,39,0.000260687,0.000680823,0.00105616
13,2600,40,40,0.00308397,0.00130892,0.000761987
13,2600,41,41,0.00307149,0.00489358,0.000114072
13,2600,42,42,0.00305628,0.000438168,0.00218354
13,2600,43,43,0.00302458,0.00547662,7.22739e-05
13,2600,44,44,0.000258558,0.00109084,0.00187684
13,2600,45,45,0.00245534,0.00567489,0.0114284
13,2600,46,46,0.000342159,0.00354987,0.00184441
13,2600,47,47,0.00305575,0.000438065,0.00218499
13,2600,48,48,0.0012555,0.00347268,0.00573349
13,2600,49,49,0.00233756,0.000684905,0.000900038
13,2600,50,50,0.00308176,0.00246842,0.000206977
13,2600,51,51,0.00103133,0.00320442,0.00159266
13,2600,52,52,0.00249763,0.00511676,0.00140073
13,2600,53,53,0.000300031,0.000708993,0.000853264
13,2600,54,54,0.00279154,0.000890246,0.000943213
13,2600,55,55,0.0013591,0.00345402,0.00350912
13,2600,56,56,0.00307257,0.0046128,9.2505e-05
13,2600,57,57,0.00307524,0.00259486,0.000273685
13,2600,58,58,0.00306984,0.00328705,0.000161484
13,2600,59,59,0.00070264,0.00351601,0.0031401
13,2600,60,60,0.000667905,0.00364316,0.00485717
13,2600,61,61,0.000546001,0.00014879,6.99382e-05
13,2600,62,62,0.00354883,0.00132335,0.00107218
13,2600,63,63,0.00226509,0.000258328,0.00214511
13,2600,64,64,0.000312585,0.00164035,0.00179213
13,2600,65,65,0.000504438,0.00158355,0.00119328
13,2600,66,66,0.00228739,0.00102595,0.0022162
13,2600,67,67,0.00307632,0.00344351,8.53214e-05
13,2600,68,68,0.000531219,0.000484771,0.00196053
13,2600,69,69,0.00307685,0.00387577,7.86179e-05
13,2600,70,70,0.000297871,0.000132268,9.88161e-05
13,2600,71,71,0.00172834,0.00418736,0.00151716
13,2600,72,72,0.00225422,0.000307568,0.00169409
13,2600,73,73,0.00175692,0.00528571,0.000653966
13,2600,74,74,0.000433486,0.000591047,0.00196606
13,2600,75,75,0.00399462,0.00640533,0.00113981
13,2600,76,76,0.000265361,0.00010566,0.000289505
13,2600,77,77,0.0029185,0.00148505,0.00275666
13,2600,78,78,0.0030889,0.000445701,0.00219168
13,2600,79,79,0.00293383,0.00349408,0.00779984
13,2600,80,80,0.00039518,0.000165319,0.000222841
13,2600,81,81,0.0030889,0.000445701,0.00219168
13,2600,82,82,0.00323183,0.0029919,0.00512249
13,2600,83,83,0.0030889,0.000445745,0.00219277
13,2600,84,84,0.0030867,0.000715059,0.00146584
13,2600,85,85,0.00304387,0.00379114,7.86949e-05
13,2600,86,86,0.000267651,0.00100628,0.00185054
13,2600,87,87,0.000261802,0.0010165,0.00182765
13,2600,88,88,0.00209779,0.00181325,0.00401923
13,2600,89,89,0.000700268,0.00262391,0.00170527
13,2600,90,90,0.00127269,0.00396767,0.00473252
13,2600,91,91,0.00075332,0.0035039,0.00417732
13,2600,92,92,0.00312904,0.00568983,0.00127334
13,2600,93,93,0.0030889,0.000445701,0.00219168
13,2600,94,94,0.00161806,0.00404845,0.0015168
13,2600,95,95,0.000684422,0.00263856,0.00248503
13,2600,96,96,0.00111055,0.00332429,0.00158061
13,2600,97,97,0.00267152,0.00275868,0.000103321
13,2600,98,98,0.00249739,0.000302643,0.00215835
13,2600,99,99,0.000741634,0.00270648,0.00165539
13,2600,100,100,0.00198398,0.00451211,0.00144197
13,2600,101,101,0.000264134,0.000282097,0.00012328
13,2600,102,102,0.00174867,0.00378046,0.00488524
13,2600,103,103,0.00308499,0.00129892,0.000728996
13,2600,104,104,0.000260235,0.00123865,0.000909365
13,2600,105,105,0.00294834,0.00421255,0.00924006
13,2600,106,106,0.00109556,0.00330535,0.00156443
13,2600,107,107,0.00306872,0.0056488,0.000222395
13,2600,108,108,0.00125923,0.00248903,0.000112895
13,2600,109,109,0.00338504,0.00593591,0.001318
13,2600,110,110,0.000301729,0.00159293,0.0017715
13,2600,111,111,0.000388645,0.00332996,0.00128365
13,2600,112,112,0.00111693,0.00206204,0.000177284
13,2600,113,113,0.000588385,0.00239937,0.00170609
13,2600,114,114,0.0030889,0.000445701,0.00219168
13,2600,115,115,0.00307092,0.0046714,8.12855e-05
13,2600,116,116,0.0030889,0.000445745,0.00219699
13,2600,117,117,0.00186523,0.000674437,0.000305108
13,2600,118,118,0.00305523,0.000438037,0.00219576
13,2600,119,119,0.00082192,0.0047453,0.000863601
13,2600,120,120,0.00187941,0.00175296,0.000156526
13,2600,121,121,0.0010562,0.00317127,0.00151719
13,2600,122,122,0.0011819,0.00343293,0.00157886
13,2600,123,123,0.00209613,0.0048466,0.00940092
13,2600,124,124,0.0011977,0.00337994,0.00156944
13,2600,125,125,0.000379568,0.00431752,0.0015536
13,2600,126,126,0.000288857,0.000876555,0.00184028
13,2600,127,127,0.000635649,0.000403135,0.00197741
13,2600,128,128,0.00054637,0.000424055,0.000487282
13,2600,129,129,0.000393715,0.000115685,0.000156877
13,2600,130,130,0.0030889,0.000445745,0.00219505
13,2600,131,131,0.0015095,0.000190423,0.00208632
13,2600,132,132,0.00308119,0.00262047,0.000175271
13,2600,133,133,0.00106711,0.0032586,0.00156554
13,2600,134,134,0.000286139,0.000175935,0.000169557
13,2600,135,135,0.000834309,0.00286843,0.00168778
13,2600,136,136,0.00135423,0.0011441,0.00236745
13,2600,137,137,0.00068105,0.000272414,0.000464345
13,2600,138,138,0.0030889,0.000445701,0.00219168
13,2600,139,139,0.00225963,0.000257397,0.00214492
13,2600,140,140,0.00305523,0.000437992,0.00219053
13,2600,141,141,0.00307909,0.00280122,0.000158295
13,2600,142,142,0.000273728,0.000945239,0.00187239
13,2600,143,143,0.000590213,0.00240782,0.0016618
13,2600,144,144,0.00305304,0.000844288,0.00122539
13,2600,145,145,0.000286691,0.00148114,0.00180348
13,2600,146,146,0.00375531,0.00442527,0.0102549
13,2600,147,147,0.00226932,0.00420391,0.000222086
13,2600,148,148,0.000614027,0.00413016,0.0051756
13,2600,149,149,0.00146906,0.00368893,0.00140331
13,2600,150,150,0.0030889,0.000445701,0.00219168
13,2600,151,151,0.0035901,0.00614644,0.00123313
13,2600,152,152,0.00306872,0.00468028,6.26141e-05
