iteration,total_runs,mean,standard_deviation,min,max,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,base
21,4340,0.00576907,0.0033088,0.000427945,0.0194236,0.000767217,0.00308889,0.000834478,0.00675952,0.00342406,0.00783944,0.00612958,0.00301344,0.0027223,0.00381269,0.0150256,0.00273706,0.00208872,0.00488041,0.00344605,0.00684878,0.00790925,0.00667385,0.00304392,0.0051166,0.00216163,0.00996681,0.00711225,0.00271616,0.00278616,0.0104208,0.00411152,0.00430406,0.00477157,0.00541899,0.00277452,0.0088965,0.00336956,0.0026879,0.00530929,0.00371342,0.00540206,0.00584351,0.00634916,0.00179875,0.00480542,0.00781025,0.00535459,0.00831674,0.002876,0.0194236,0.00567438,0.00535613,0.0102378,0.00368774,0.00540238,0.00507128,0.00797644,0.00167904,0.00432691,0.00818286,0.0074941,0.00557938,0.00616207,0.00724942,0.00901969,0.000754841,0.0058464,0.00442234,0.00328284,0.00290395,0.00534493,0.00626836,0.00273753,0.00671731,0.000522306,0.00653639,0.00402896,0.0076056,0.00273843,0.0104243,0.000634209,0.0069454,0.0053984,0.013938,0.000763779,0.0053984,0.0110953,0.00539954,0.00493664,0.00660127,0.00277712,0.00276996,0.00766821,0.00439322,0.00983308,0.00829724,0.00900311,0.00535397,0.00629713,0.00567859,0.00514311,0.00524206,0.00469569,0.00443485,0.00686674,0.000654145,0.0102513,0.00476508,0.00232742,0.0161518,0.00519066,0.00871726,0.00373078,0.00953456,0.00320148,0.00494221,0.00323991,0.00408588,0.0053984,0.00753852,0.00540522,0.0028024,0.00536977,0.00638649,0.00360931,0.00490908,0.00540516,0.0161667,0.00539136,0.00621639,0.00268786,0.00279527,0.00139759,0.000653008,0.00540261,0.00358481,0.00547632,0.00512202,0.000617513,0.00471128,0.00467962,0.00137185,0.0053984,0.00441614,0.00536323,0.00568599,0.00277405,0.0040354,0.00474704,0.00314915,0.0181344,0.00650329,0.00979849,0.00574992,0.0053984,0.00970005,0.00752163,0.00156553,0.0053984,0.00815765,0.0091937,0.00785591,0.00564467,0.0074006,0.0103785,0.00343698,0.00875376,0.00285564,0.00569643,0.00512953,0.0118455,0.011579,0.00301071,0.00536425,0.00537742,0.00533388,0.00667277,0.00692485,0.00271517,0.0141489,0.00822844,0.00815024,0.00640428,0.00498067,0.00296344,0.0031926,0.0065575,0.00320012,0.0104711,0.00808969,0.00484431,0.00486909,0.00584032,0.00973457,0.00429025,0.00422794,0.0165596,0.00316706,0.0117029,0.00823774,0.00349339,0.0105301,0.00348171,0.000427945
22,4580,0.00572452,0.00330152,0.000427691,0.0194044,0.000760852,0.00306652,0.000831321,0.00672547,0.00335948,0.00780395,0.00603071,0.00299186,0.00268385,0.00374234,0.0150036,0.00270253,0.00207786,0.00485658,0.00342702,0.00684616,0.00787783,0.00663248,0.00301933,0.00509073,0.00215322,0.00983305,0.00707885,0.00267798,0.00275851,0.010398,0.00403681,0.00428136,0.00473274,0.00539466,0.00273355,0.00886965,0.00332736,0.00265291,0.00526689,0.00364401,0.00535837,0.00573635,0.00623579,0.00177645,0.00475877,0.0077751,0.00531103,0.00828297,0.00283092,0.0194044,0.00566556,0.00531331,0.0102105,0.00365673,0.00535564,0.00497899,0.00785146,0.00165774,0.00428795,0.00816321,0.00745735,0.0055318,0.00611513,0.00723362,0.00899868,0.000753454,0.00583481,0.00438868,0.00322299,0.00285483,0.00531955,0.00622432,0.00270867,0.00667604,0.000521398,0.00642342,0.00399808,0.00759368,0.00270975,0.010291,0.000630601,0.00691585,0.00535563,0.0138972,0.000761076,0.00535563,0.0110603,0.00535577,0.00489307,0.00656007,0.00273671,0.00273102,0.00763223,0.00431189,0.00981317,0.00827708,0.00887391,0.00531048,0.00618544,0.00566051,0.00505141,0.00520352,0.00465901,0.00435047,0.00675076,0.000652024,0.0102285,0.00471845,0.00231625,0.0161164,0.00509648,0.00868864,0.00371335,0.00940449,0.00314702,0.00493359,0.0032244,0.00401393,0.00535563,0.0075016,0.00536165,0.00279649,0.00532694,0.00638021,0.00358768,0.00481919,0.0053102,0.0161413,0.00529921,0.00621129,0.00264955,0.00276309,0.00139049,0.000651398,0.00535894,0.0035598,0.00543097,0.00502862,0.000615637,0.00462638,0.00465411,0.00136556,0.00535563,0.00438248,0.00532014,0.00563975,0.0027317,0.00396169,0.00470384,0.00309874,0.0180973,0.00647816,0.00978079,0.00565265,0.00535563,0.00956971,0.00748317,0.00156042,0.00535563,0.00803305,0.00916053,0.00772326,0.00554624,0.00736516,0.010366,0.00341128,0.00872816,0.00284523,0.0056822,0.00508584,0.011696,0.0115578,0.00296094,0.00532109,0.00535986,0.00523826,0.00666588,0.00689078,0.00268091,0.0141248,0.00820761,0.00802711,0.0063615,0.00497162,0.00290704,0.00313177,0.00652931,0.00313934,0.0104566,0.00796459,0.00480012,0.00482444,0.00574102,0.00958942,0.00425935,0.00415209,0.0165241,0.00313869,0.0116665,0.00820758,0.00348149,0.0103913,0.00342286,0.000427691
23,4640,0.00572043,0.00329947,0.000427458,0.0194044,0.000760852,0.00306652,0.000831321,0.00672547,0.00335948,0.00780395,0.00593385,0.00299186,0.00268385,0.00374234,0.0150036,0.00270253,0.00207786,0.00485658,0.00342702,0.00684616,0.00787783,0.00663248,0.00301933,0.00509073,0.00214495,0.00970182,0.00707885,0.00267798,0.00272734,0.010398,0.00403681,0.00428136,0.00473274,0.00539466,0.00273355,0.00886965,0.00332736,0.00265291,0.00526689,0.00364401,0.00535837,0.00573635,0.00623579,0.00177645,0.00475877,0.0077751,0.00531103,0.00828297,0.00283092,0.0194044,0.00566556,0.00531331,0.0102105,0.00365673,0.00535564,0.00497899,0.00785146,0.00165774,0.00428795,0.00816321,0.00742092,0.0055318,0.00606855,0.00723362,0.00899868,0.000753454,0.00583481,0.00438868,0.00322299,0.00285483,0.00531955,0.00622432,0.00270867,0.00663593,0.000521398,0.00642342,0.00399808,0.00759368,0.00270975,0.010291,0.000630601,0.00691585,0.00535563,0.0138972,0.000761076,0.00535563,0.0110603,0.00535577,0.00489307,0.00656007,0.00273671,0.00273102,0.00763223,0.00431189,0.00981317,0.00827708,0.00887391,0.00531048,0.00618544,0.0056423,0.00505141,0.00520352,0.00465901,0.00435047,0.00675076,0.000652024,0.0102056,0.00471845,0.00231625,0.0161164,0.00509648,0.00868864,0.00371335,0.00940449,0.00314702,0.00493359,0.0032244,0.00401393,0.00535563,0.0075016,0.00531904,0.00279649,0.00532694,0.00638021,0.00358768,0.00481919,0.00521691,0.0161413,0.00529921,0.00621129,0.00264955,0.00276309,0.00138346,0.000651398,0.00535894,0.0035598,0.00543097,0.00502862,0.000615637,0.00462638,0.00465411,0.00136556,0.00535563,0.00438248,0.00532014,0.00563975,0.0027317,0.00396169,0.00470384,0.00309874,0.0180973,0.00647816,0.00976354,0.00565265,0.00535563,0.00956971,0.00748317,0.00156042,0.00535563,0.00803305,0.00916053,0.00772326,0.00554624,0.00736516,0.0103539,0.00341128,0.00872816,0.00283487,0.0056822,0.00508584,0.011696,0.0115578,0.00296094,0.0052789,0.00535986,0.00523826,0.00666588,0.00689078,0.00268091,0.0141248,0.00820761,0.00791518,0.0063615,0.00497162,0.00290704,0.00313177,0.00652931,0.00313934,0.0104421,0.00796459,0.00480012,0.00482444,0.00574102,0.00958942,0.00425935,0.00415209,0.0164884,0.00313869,0.0116665,0.00820758,0.00348149,0.0103913,0.00342286,0.000427458
24,4700,0.00571736,0.00329879,0.000427225,0.0194044,0.000760852,0.00306652,0.000831321,0.00672547,0.00335948,0.00780395,0.00593385,0.00299186,0.00268385,0.00374234,0.0150036,0.00270253,0.00207786,0.00485658,0.00342702,0.00684616,0.00787783,0.00663248,0.00301933,0.00509073,0.00214495,0.00970182,0.00707885,0.00267798,0.00272734,0.010398,0.00403681,0.00428136,0.00473274,0.00537044,0.00273355,0.00886965,0.00332736,0.00261834,0.00526689,0.0035761,0.00535837,0.00573635,0.00623579,0.00175091,0.00475877,0.0077751,0.00531103,0.00828297,0.00278645,0.0194044,0.00566556,0.00531331,0.0102105,0.00365673,0.00535564,0.00497899,0.00785146,0.00165774,0.00428795,0.00816321,0.00742092,0.0055318,0.00606855,0.00723362,0.00897729,0.000753454,0.00583481,0.00438868,0.00322299,0.00285483,0.00531955,0.00622432,0.00270867,0.00663593,0.000521398,0.00642342,0.00399808,0.00759368,0.00270975,0.010291,0.000630601,0.00691585,0.00531275,0.0138565,0.000761076,0.00531275,0.0110603,0.00535577,0.00489307,0.00656007,0.00273671,0.00273102,0.00763223,0.00431189,0.00979782,0.00827708,0.00887391,0.00531048,0.00618544,0.0056423,0.00505141,0.00520352,0.00462501,0.00435047,0.00675076,0.000652024,0.0102056,0.00471845,0.00231625,0.0161164,0.00509648,0.00868864,0.00371335,0.00940449,0.00314702,0.00493359,0.0032244,0.00401393,0.00535563,0.0075016,0.00531904,0.00279649,0.00532694,0.00638021,0.00358768,0.00481919,0.00521691,0.0161413,0.00529921,0.00621129,0.00264955,0.00276309,0.00138346,0.000649862,0.00535894,0.0035598,0.00538508,0.00502862,0.000615637,0.00462638,0.00465411,0.00136556,0.00535563,0.00438248,0.00532014,0.00563975,0.0027317,0.00396169,0.00470384,0.00309874,0.0180602,0.00647816,0.00976354,0.00565265,0.00535563,0.00956971,0.00748317,0.00156042,0.00535563,0.00803305,0.00916053,0.00772326,0.00554624,0.00736516,0.0103539,0.00341128,0.00870275,0.00283487,0.0056822,0.00508584,0.011696,0.0115578,0.00296094,0.0052789,0.00534313,0.00523826,0.00666588,0.00689078,0.00268091,0.0141248,0.00818684,0.00791518,0.0063615,0.00497162,0.00290704,0.00313177,0.00650144,0.00313934,0.0104421,0.00796459,0.00475701,0.00482444,0.00574102,0.00958942,0.00425935,0.00415209,0.0164884,0.00313869,0.0116665,0.00820758,0.00348149,0.0103913,0.00342286,0.000427225
25,4940,0.00567421,0.00329229,0.000426991,0.0193849,0.000756081,0.00304422,0.000828085,0.00669166,0.003296,0.00776885,0.00583831,0.00297036,0.00264589,0.00367308,0.0149815,0.00266833,0.00206717,0.00483331,0.00340805,0.00684349,0.00784701,0.00659127,0.00299159,0.00506494,0.00213658,0.00957349,0.0070456,0.00264031,0.00270012,0.0103755,0.00395638,0.00425903,0.00469474,0.00534632,0.00268788,0.00884356,0.0032905,0.00258837,0.00522471,0.00351547,0.00531566,0.00563942,0.0061334,0.00172562,0.0047134,0.00774076,0.00526856,0.00825055,0.00274245,0.0193849,0.00565678,0.00527021,0.0101824,0.00362575,0.00531006,0.00488849,0.007729,0.00163666,0.00424917,0.00814361,0.00738494,0.00548435,0.00602304,0.00721783,0.00895644,0.000752147,0.00582331,0.00435783,0.00316958,0.00281166,0.00529478,0.00618065,0.00267611,0.00659595,0.0005205,0.00631264,0.00396881,0.00758231,0.00267728,0.0101603,0.000627009,0.00688689,0.0052702,0.0138157,0.000758464,0.0052702,0.0110255,0.0053146,0.0048501,0.00651981,0.00269193,0.00268755,0.00759607,0.00423171,0.00977824,0.00825717,0.00875717,0.00526792,0.00608451,0.00562446,0.00496858,0.00516615,0.00458982,0.00427463,0.00664594,0.000649989,0.0101826,0.00467396,0.00230518,0.0160814,0.00500411,0.00866095,0.00369602,0.00927706,0.00309324,0.00492501,0.00320902,0.00394319,0.00531275,0.00746519,0.00527613,0.00279067,0.00528499,0.0063742,0.0035632,0.0047384,0.00512535,0.0161163,0.00520858,0.00620617,0.00260708,0.00273502,0.0013766,0.000648418,0.00531624,0.00353188,0.00534118,0.00494455,0.000613771,0.00454312,0.0046286,0.00135944,0.00531275,0.00435171,0.005278,0.00559393,0.00269471,0.00388917,0.00466102,0.00304365,0.018023,0.00645312,0.00974631,0.00555681,0.00531275,0.00944187,0.00744636,0.00155546,0.00531275,0.00791113,0.00912738,0.00761202,0.00544952,0.00732966,0.0103414,0.0033857,0.00867711,0.00282445,0.00566809,0.00504323,0.0115604,0.0115366,0.00291188,0.00523706,0.00532604,0.0051445,0.006659,0.00685699,0.00264696,0.0141007,0.00816994,0.00779642,0.00631905,0.00496248,0.00285715,0.00307787,0.00647367,0.00308556,0.0104274,0.00785127,0.00471449,0.004781,0.00564365,0.00945794,0.0042282,0.0040704,0.016453,0.0031137,0.0116309,0.00817815,0.00346968,0.0102554,0.00335884,0.000426991
26,5180,0.00563214,0.00328634,0.000426753,0.0193655,0.000749827,0.00302196,0.000824989,0.00665816,0.00323962,0.00773451,0.00574463,0.00294845,0.00260838,0.00360522,0.0149596,0.00263452,0.00205681,0.00481026,0.00338956,0.00684093,0.00781649,0.00655181,0.00296731,0.00504029,0.00212886,0.00945765,0.00701268,0.00260312,0.00267316,0.0103529,0.0038843,0.00423717,0.00465713,0.00532249,0.00264798,0.00881815,0.00325395,0.00255443,0.00518276,0.00344949,0.00527487,0.00554452,0.00603282,0.00170423,0.00466923,0.0077074,0.00522629,0.00821863,0.00270396,0.0193655,0.00564814,0.00522872,0.0101553,0.00359588,0.00526475,0.0047998,0.00761851,0.00161241,0.00421091,0.0081274,0.00734981,0.00543817,0.00597865,0.00720193,0.00893556,0.000750774,0.0058118,0.00432497,0.00311128,0.00276917,0.00527012,0.00613815,0.00264781,0.00655646,0.000519664,0.0062125,0.00393829,0.00757077,0.00264508,0.0100424,0.00062342,0.00685792,0.00522791,0.0137755,0.000755922,0.00522791,0.0109954,0.0052721,0.00480739,0.00647985,0.00265255,0.00264949,0.00756065,0.00415986,0.00975842,0.00823712,0.00863288,0.00522558,0.00598547,0.0056066,0.00487987,0.00512881,0.00455676,0.00420025,0.00654282,0.000647999,0.0101597,0.004629,0.00229429,0.0160463,0.0049134,0.0086339,0.00367907,0.00915209,0.00303471,0.00491635,0.00319375,0.00387346,0.0052702,0.00742977,0.00523469,0.00278469,0.00524397,0.00636821,0.00354226,0.00465175,0.00503538,0.0160913,0.00511972,0.00620106,0.00256981,0.00270724,0.00136964,0.000646836,0.00527547,0.0035044,0.00529749,0.0048544,0.00061188,0.00446822,0.00460374,0.00135342,0.0052702,0.00431884,0.0052361,0.00554912,0.00265346,0.00381801,0.00461927,0.00299482,0.0179856,0.00642891,0.00972884,0.00547088,0.0052702,0.00932659,0.00740985,0.00155056,0.0052702,0.00780084,0.00909472,0.00749361,0.00535457,0.00729471,0.0103289,0.00336019,0.00865163,0.00281422,0.0056544,0.00500093,0.0114383,0.0115154,0.00286344,0.00519609,0.00530944,0.00505248,0.00665227,0.00682366,0.00261343,0.0140766,0.00814915,0.0076889,0.00627756,0.00495339,0.00281331,0.00302462,0.00644611,0.00303242,0.010413,0.00773071,0.00467205,0.00473798,0.00554805,0.00932895,0.00419808,0.00399704,0.0164175,0.00308898,0.0115953,0.00814912,0.00345793,0.0101224,0.00329584,0.000426753
27,5420,0.00559099,0.00328057,0.000426545,0.0193462,0.000745159,0.00300049,0.000821901,0.00662611,0.00317807,0.00770115,0.00565261,0.00292715,0.00257127,0.00354474,0.0149375,0.00260107,0.00204645,0.00478727,0.00337126,0.0068399,0.00778609,0.00651267,0.00294312,0.00501536,0.00212067,0.0093343,0.00698114,0.00256628,0.00264641,0.0103304,0.00382023,0.00421536,0.00462042,0.00529897,0.00260348,0.00879325,0.00321804,0.00252509,0.00514179,0.00339096,0.00523274,0.00545104,0.0059343,0.00167955,0.00462542,0.00767436,0.00518493,0.00818737,0.00266119,0.0193462,0.00563927,0.00518685,0.010128,0.00356592,0.00522056,0.00472014,0.00751001,0.00159189,0.00417365,0.00810802,0.00731552,0.0053932,0.00593457,0.00718631,0.00891486,0.00074947,0.00580053,0.00429228,0.00305956,0.00272731,0.00524605,0.00609594,0.00261975,0.0065185,0.000518793,0.00611386,0.0039093,0.00755983,0.00261723,0.00991706,0.000619964,0.0068295,0.00518652,0.0137351,0.00075329,0.00518652,0.0109608,0.00522988,0.00476584,0.00644145,0.00261368,0.0026071,0.00752523,0.00408924,0.00973879,0.00821743,0.00852086,0.00518588,0.00588802,0.00558856,0.00480018,0.00509194,0.0045219,0.00412011,0.00644183,0.000646037,0.0101369,0.00458592,0.00228363,0.0160114,0.00483179,0.0086071,0.00366226,0.00902992,0.00298267,0.00490791,0.00317854,0.00380495,0.00522859,0.00739469,0.00519456,0.00277889,0.00520257,0.00636231,0.00352148,0.00457391,0.00495455,0.0160661,0.00503232,0.00619584,0.00253302,0.00267965,0.00136288,0.000645345,0.00523336,0.00347977,0.00525436,0.00477333,0.000610086,0.00438749,0.00457894,0.00134734,0.00522859,0.00428625,0.00519516,0.00550557,0.00261729,0.0037478,0.00457873,0.00294673,0.0179484,0.00640519,0.00971152,0.00537868,0.00522859,0.00920395,0.00737428,0.00154571,0.00522859,0.00769248,0.00906178,0.00738659,0.00526139,0.00725999,0.0103167,0.00333489,0.00862645,0.00280395,0.00564094,0.00495969,0.0113185,0.0114942,0.00281573,0.00515538,0.00529298,0.00496968,0.00664557,0.00679056,0.00258023,0.0140526,0.00812873,0.00758343,0.00623727,0.00494432,0.00276473,0.00297226,0.00641885,0.00297446,0.0103986,0.00762176,0.00463147,0.00469603,0.00545417,0.00921224,0.00416761,0.00392506,0.0163822,0.0030611,0.0115594,0.00812132,0.00344631,0.00999221,0.00323984,0.000426545
28,5660,0.00555094,0.0032752,0.000426337,0.019327,0.000740544,0.00297907,0.000818816,0.00659422,0.00312344,0.00766873,0.00556228,0.00290653,0.00253458,0.00348523,0.0149158,0.00256798,0.00203657,0.0047647,0.00335308,0.00683725,0.00775624,0.00647383,0.00291611,0.00499098,0.00211265,0.00922301,0.00694934,0.00252993,0.00261987,0.0103079,0.0037504,0.00419375,0.00458469,0.00527572,0.00256461,0.00876892,0.00318262,0.00249187,0.00510171,0.00332713,0.0051915,0.00536707,0.00583749,0.00165864,0.0045827,0.00764271,0.00514388,0.00815656,0.00262385,0.019327,0.00563063,0.00514647,0.0101005,0.00353686,0.00517682,0.0046416,0.0074033,0.00157164,0.00413665,0.00808875,0.0072815,0.00534853,0.00589156,0.00717043,0.0088938,0.000748174,0.00578939,0.00426023,0.00300844,0.00268102,0.00522179,0.00605464,0.00258805,0.00648075,0.000517968,0.00601739,0.00387966,0.00754899,0.00258567,0.00980386,0.000617571,0.00680129,0.00514541,0.013695,0.000750846,0.00514541,0.0109265,0.00518855,0.00472517,0.00640288,0.00257533,0.00257007,0.00749028,0.00401981,0.00971911,0.00819763,0.00841086,0.00514478,0.00579257,0.00557104,0.00472172,0.00505643,0.00448915,0.0040551,0.00634248,0.000644134,0.010114,0.00454325,0.00227289,0.0159766,0.00474434,0.00858125,0.00364596,0.00891921,0.00293123,0.00489937,0.00316367,0.00373769,0.00518716,0.0073605,0.00515435,0.00277331,0.00516223,0.00635643,0.00350086,0.00449757,0.00487522,0.0160412,0.00495373,0.00619081,0.00249664,0.00265219,0.00135617,0.000643831,0.00519214,0.00345279,0.00521199,0.00468628,0.000608333,0.00431504,0.00455429,0.0013415,0.00518716,0.00425419,0.00515452,0.00546226,0.00258156,0.00367888,0.00453846,0.00289922,0.0179116,0.00638164,0.00969447,0.00529597,0.00518716,0.00909317,0.00733906,0.00154085,0.00518716,0.00758633,0.00902929,0.00728141,0.00517768,0.00722587,0.0103044,0.00331225,0.00860123,0.00279508,0.00562731,0.0049187,0.011191,0.0114729,0.00277379,0.00511497,0.00527668,0.0048882,0.00663899,0.00675747,0.00255153,0.0140353,0.00810806,0.00747993,0.00619716,0.00493535,0.00271681,0.00292071,0.00639155,0.00292865,0.0103841,0.00751472,0.00458984,0.00465436,0.00536983,0.00908862,0.00413777,0.00386091,0.0163468,0.00303666,0.0115244,0.00809386,0.00343481,0.0098746,0.00318465,0.000426337
29,5900,0.00551201,0.00327029,0.000426116,0.0193076,0.000734498,0.00295776,0.000815837,0.00656263,0.00306956,0.00763643,0.00548102,0.00288611,0.00249838,0.00342041,0.0148939,0.00253937,0.00202666,0.00474214,0.00333532,0.00683462,0.00772631,0.00643655,0.00289217,0.00496723,0.00210479,0.0091229,0.00691895,0.00249401,0.00259359,0.0102856,0.00368172,0.00417228,0.00454914,0.00525266,0.00252618,0.00874547,0.00314778,0.00246312,0.00506186,0.00327034,0.00515112,0.00527708,0.00575034,0.00163798,0.00454036,0.00761075,0.00510544,0.00812707,0.00258681,0.0193076,0.00562185,0.00510582,0.0100736,0.00350823,0.00513393,0.00456449,0.00729871,0.00155154,0.00410053,0.00806939,0.00724903,0.0053049,0.0058488,0.00715503,0.00887328,0.000746877,0.00577846,0.00423043,0.00295812,0.00264516,0.00519803,0.00601452,0.00256049,0.00644337,0.000517126,0.00593034,0.0038521,0.00753829,0.00255838,0.00969294,0.000614052,0.00677329,0.00510525,0.0136551,0.000748327,0.00510525,0.0108923,0.00514808,0.00468502,0.00636572,0.00253265,0.00253344,0.00745549,0.00395121,0.00969956,0.00817801,0.00830296,0.00510462,0.00570637,0.0055532,0.00464456,0.00502137,0.00445522,0.00398416,0.00625336,0.00064217,0.0100915,0.00450087,0.00226217,0.0159418,0.00466573,0.00855603,0.00362974,0.00881051,0.00288621,0.0048908,0.0031493,0.00367124,0.00514599,0.00732664,0.00511383,0.00276748,0.0051227,0.00635067,0.00348048,0.00442931,0.0047897,0.0160164,0.0048766,0.00618559,0.00246521,0.00262504,0.0013495,0.000642482,0.00515178,0.00342862,0.00517093,0.00460802,0.000606533,0.00424378,0.00452995,0.00133568,0.00514599,0.00422444,0.00511468,0.00541998,0.00254621,0.00361761,0.00449848,0.00285761,0.0178747,0.00635872,0.0096773,0.00521442,0.00514599,0.00899367,0.00730459,0.00153615,0.00514599,0.00748217,0.008997,0.00717822,0.0050877,0.00719164,0.0102921,0.00328742,0.00857618,0.00278488,0.00561433,0.00487871,0.0110857,0.0114518,0.00272739,0.00507545,0.00526064,0.00480097,0.00663243,0.00672497,0.00251901,0.0140113,0.00808777,0.00737842,0.00615799,0.00492627,0.00267488,0.00286984,0.00636446,0.00287785,0.0103745,0.00741013,0.00455071,0.00461389,0.00528695,0.00897645,0.00411003,0.00379117,0.0163117,0.00301229,0.0114886,0.00806659,0.00342327,0.00975921,0.00313042,0.000426116
30,6140,0.00547379,0.00326536,0.0004259,0.0192883,0.00072991,0.00293712,0.000812817,0.00653177,0.0030223,0.00760511,0.00540095,0.00286571,0.00246264,0.00336274,0.0148722,0.00250697,0.00201708,0.00471982,0.00331776,0.00683199,0.00769673,0.00639895,0.00286855,0.00494368,0.00209681,0.0090158,0.00688868,0.00245848,0.00256746,0.0102632,0.00362071,0.00415111,0.00451383,0.00522991,0.00248815,0.00872256,0.00311319,0.00243459,0.00502231,0.00321445,0.00511115,0.00519582,0.00565695,0.00161413,0.00449911,0.00758017,0.0050656,0.00809735,0.00255019,0.0192883,0.00561321,0.00506832,0.0100462,0.00347955,0.00509236,0.00448865,0.00719621,0.00153176,0.00406481,0.00805017,0.0072162,0.00526156,0.00580728,0.00713925,0.00885251,0.000745566,0.00576751,0.0041987,0.00291403,0.002605,0.00517453,0.00597457,0.00253695,0.00640682,0.000516268,0.00583721,0.0038233,0.00752787,0.00253126,0.0095933,0.000610967,0.00674547,0.00506531,0.0136153,0.000745892,0.00506531,0.0108583,0.00510802,0.00464514,0.00632896,0.00249992,0.00249716,0.00742102,0.00389018,0.00967998,0.00815843,0.00819706,0.00506472,0.00561437,0.00553574,0.00456867,0.00498641,0.0044239,0.00391456,0.00615788,0.000640308,0.0100734,0.00445968,0.00225182,0.0159071,0.00458845,0.00853114,0.00361353,0.00870372,0.00283653,0.00488244,0.00313453,0.00361234,0.00510587,0.00729409,0.00507479,0.00276184,0.00508341,0.0063449,0.00346039,0.00435532,0.00472008,0.0159911,0.00480065,0.0061805,0.00242968,0.00260172,0.00134286,0.000640969,0.00511183,0.00340188,0.00513005,0.00453117,0.000604789,0.00418042,0.00450583,0.00132985,0.00510587,0.00419325,0.00507515,0.00537808,0.00251129,0.00355732,0.00445958,0.00281125,0.017838,0.00633603,0.00965993,0.00513441,0.00510587,0.00888695,0.00727112,0.00153138,0.00510587,0.00737997,0.0089649,0.00707688,0.00500705,0.00715787,0.0102796,0.00326264,0.00855124,0.00277498,0.00560145,0.00483896,0.010973,0.0114308,0.00268662,0.00503683,0.00524488,0.00472245,0.00662601,0.00669259,0.00248684,0.0139876,0.0080671,0.00728697,0.00611987,0.00491728,0.00263341,0.00282521,0.00633777,0.00282786,0.0103598,0.00730719,0.00451187,0.00457367,0.00520541,0.00886665,0.00408089,0.00372905,0.0162766,0.0029881,0.0114535,0.00804014,0.00341184,0.00964615,0.00307705,0.0004259
31,6380,0.00543679,0.00326075,0.0004257,0.0192691,0.00072544,0.00291652,0.000809923,0.00650174,0.0029699,0.00757409,0.00532242,0.00284588,0.00243171,0.00331218,0.0148502,0.00247889,0.00200753,0.00469787,0.00330058,0.00682941,0.00766726,0.00636289,0.00284503,0.00492061,0.00208898,0.00891946,0.00685925,0.00242779,0.00254162,0.0102409,0.00356048,0.00412985,0.00447957,0.00520733,0.00245071,0.0087,0.00307934,0.00240635,0.00498355,0.00316517,0.00507135,0.00511636,0.005573,0.00159396,0.0044583,0.00754989,0.00502659,0.00806923,0.002514,0.0192691,0.00560456,0.00502872,0.0100194,0.00345164,0.00505106,0.00441402,0.00710396,0.00151221,0.00403011,0.00803081,0.00718477,0.00521943,0.0057667,0.00712381,0.00883187,0.000744283,0.00575647,0.00416964,0.00286503,0.00256533,0.00515146,0.00593564,0.00250982,0.00637133,0.000515479,0.00575327,0.003796,0.00751778,0.00250055,0.00948642,0.00060799,0.00671798,0.00502629,0.0135757,0.000743492,0.00502629,0.0108244,0.00506813,0.00460626,0.00629291,0.00246297,0.00246593,0.0073866,0.00382374,0.00966058,0.0081389,0.00810189,0.00502565,0.00553127,0.00551827,0.00449429,0.0049524,0.00439218,0.00385254,0.00607178,0.000638447,0.0100505,0.00441942,0.00224134,0.0158725,0.00451954,0.0085069,0.00359775,0.00860769,0.00279273,0.00487408,0.0031202,0.00355446,0.00506592,0.00726132,0.00503539,0.00275619,0.00504503,0.0063393,0.00344051,0.00428924,0.00464488,0.0159664,0.00472581,0.00617532,0.00239449,0.00257496,0.00133652,0.000639494,0.00507205,0.0033779,0.00509036,0.00446273,0.000603094,0.00411132,0.00448231,0.00132431,0.00506592,0.00416162,0.00503652,0.00533713,0.00248118,0.00349157,0.0044217,0.00277067,0.0178012,0.00631365,0.00964265,0.00505572,0.00506592,0.00879097,0.007238,0.00152681,0.00506592,0.00728804,0.00893297,0.00698606,0.004935,0.00712441,0.0102674,0.0032406,0.00852635,0.0027652,0.00558857,0.0048008,0.0108626,0.0114097,0.00264647,0.00499787,0.00522943,0.0046525,0.00661955,0.00666061,0.00245906,0.0139638,0.0080468,0.00719707,0.00608209,0.00490824,0.00259255,0.00277583,0.00631104,0.00278392,0.0103457,0.00720603,0.00447273,0.00453458,0.00512553,0.00876794,0.00405188,0.00366163,0.0162416,0.00296704,0.0114184,0.0080144,0.00340049,0.00953538,0.00302431,0.0004257
