iteration,total_runs,mean,standard_deviation,min,max,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,base
20,4460,0.000163267,5.80581e-05,1.37168e-05,0.000230079,8.53174e-05,0.000198618,2.20762e-05,0.000194494,0.000183482,0.000191345,0.000218087,0.000197844,0.000127357,0.000197321,0.00012346,0.000163934,4.7014e-05,0.000118647,0.00019197,0.00018958,7.48882e-05,0.000212216,0.000206601,0.00021195,0.000192299,0.000229144,0.000190682,0.000126986,0.000206573,9.11076e-05,0.000199574,0.000109839,0.00021056,5.54943e-05,0.000145033,0.000214409,0.00012543,0.000206402,0.000206601,0.000193605,0.000206601,0.000142864,0.000220201,9.34864e-05,0.000196896,0.000205824,0.000206601,0.000190258,0.000144268,0.000126797,0.000155686,0.000206402,0.000119358,0.000208353,0.000210558,0.000210362,0.000225972,9.66345e-05,0.000208379,8.41135e-05,0.000203781,0.000191945,0.000191506,7.01043e-05,0.000110131,2.95109e-05,0.000121162,0.000206402,7.98528e-05,6.31752e-05,0.000119782,0.000193488,0.000206601,0.000212063,1.37168e-05,0.000219677,0.000201645,0.000214121,0.000206572,0.000229582,8.09656e-05,6.55814e-05,0.000206601,0.000127086,8.84022e-05,0.000206601,8.54376e-05,0.000206204,0.000199042,0.000211984,0.000137482,6.40185e-05,0.00012175,0.000201414,8.56094e-05,6.36824e-05,0.000228173,0.000206402,0.000218674,6.19188e-05,0.00015174,0.000211159,0.000206576,0.000155543,0.000222983,7.52749e-05,8.95603e-05,0.000208861,7.84866e-05,0.000127789,0.000212512,0.00021421,0.000192023,0.000227383,0.000174806,0.000193774,0.000211015,0.000197102,0.000206601,0.000192505,0.00020638,0.000116215,0.000206374,0.000190462,0.000123437,0.000211781,0.00021288,0.000125922,0.000213106,0.000190803,0.000128495,0.000206601,3.20905e-05,8.83498e-05,0.000206397,0.000206601,0.000210553,0.000211938,7.94263e-05,0.000205403,0.000114694,9.99999e-05,0.000206402,0.000206402,0.000206376,0.000195754,0.00013342,0.000198331,0.00019849,0.000170568,0.000128545,0.000212721,0.000109582,0.000218216,0.000206601,0.000229039,0.000191109,4.18243e-05,0.000206601,0.00022674,8.03782e-05,0.000151001,0.000216041,0.000121951,5.7339e-05,0.000206573,8.64821e-05,3.32062e-05,0.000191239,0.000207371,0.000230079,0.000116924,0.000161359,0.000206575,0.000212444,0.000213761,0.000213687,0.00012099,0.000142058,9.04844e-05,6.55504e-05,0.000225574,0.000192685,2.04547e-05,0.000164734,0.000174687,7.05875e-05,0.000174804,8.24614e-05,0.000225416,0.00020791,0.000197863,0.000218027,0.000227927,0.000206374,0.000201409,0.000127994,0.000206402,0.000124752,0.000213617,8.16069e-05,0.000229465,0.000186658,7.05848e-05
21,4700,0.000163164,5.79951e-05,1.37155e-05,0.000230041,8.53061e-05,0.000198376,2.20756e-05,0.000194228,0.000183447,0.000191068,0.000218027,0.000197598,0.000127352,0.000197287,0.00012343,0.000163831,4.70128e-05,0.000118625,0.000191695,0.000189296,7.48887e-05,0.000212014,0.000206402,0.00021175,0.000192029,0.000229104,0.000190404,0.000126981,0.000206375,9.11074e-05,0.000199534,0.000109817,0.000210359,5.54941e-05,0.000145013,0.000214213,0.000125416,0.000206204,0.000206402,0.000193569,0.000206402,0.000142833,0.00022016,9.3476e-05,0.000196639,0.000205599,0.000206402,0.00018998,0.000144235,0.000126766,0.000155596,0.000206204,0.000119331,0.000208146,0.000210357,0.000210311,0.000225933,9.6623e-05,0.000208172,8.41127e-05,0.000203549,0.000191671,0.00019123,7.01035e-05,0.000110104,2.95093e-05,0.000121142,0.000206204,7.98359e-05,6.31656e-05,0.000119759,0.000193217,0.000206402,0.000211863,1.37155e-05,0.000219617,0.000201413,0.000213927,0.000206373,0.000229544,8.09553e-05,6.55808e-05,0.000206402,0.000127058,8.83868e-05,0.000206402,8.54369e-05,0.000206007,0.000198795,0.000211783,0.000137466,6.40097e-05,0.000121726,0.000201352,8.56091e-05,6.36814e-05,0.000228135,0.000206204,0.000218619,6.19169e-05,0.000151704,0.000210954,0.000206377,0.000155494,0.000222946,7.52656e-05,8.95601e-05,0.000208655,7.84716e-05,0.00012776,0.000212475,0.000214017,0.000191749,0.000227323,0.000174777,0.0001935,0.000210812,0.000197047,0.000206402,0.000192232,0.000206182,0.000116196,0.000206176,0.000190185,0.000123423,0.000211739,0.000212823,0.000125891,0.000213047,0.00019052,0.000128488,0.000206402,3.20899e-05,8.83345e-05,0.000206199,0.000206402,0.000210348,0.000211895,7.94124e-05,0.00020534,0.00011467,9.9981e-05,0.000206204,0.000206204,0.000206178,0.000195493,0.000133402,0.000198296,0.000198247,0.000170524,0.000128515,0.000212525,0.000109555,0.000218178,0.000206402,0.000229002,0.00019083,4.18232e-05,0.000206402,0.000226697,8.03775e-05,0.00015097,0.000216004,0.000121927,5.73379e-05,0.000206374,8.64824e-05,3.3205e-05,0.000190961,0.000207165,0.000230041,0.000116897,0.000161315,0.000206376,0.000212249,0.00021372,0.000213492,0.000120966,0.000142023,9.04834e-05,6.55502e-05,0.000225511,0.000192414,2.04527e-05,0.000164707,0.000174657,7.05864e-05,0.000174775,8.24598e-05,0.000225365,0.000207701,0.000197618,0.00021799,0.000227873,0.000206176,0.000201372,0.000127965,0.000206204,0.000124726,0.000213422,8.15934e-05,0.000229428,0.00018661,7.05696e-05
22,4940,0.000163061,5.79327e-05,1.37156e-05,0.000230001,8.52947e-05,0.000198132,2.20744e-05,0.000193962,0.000183413,0.000190792,0.000217969,0.000197351,0.000127346,0.000197249,0.000123401,0.000163719,4.70121e-05,0.000118603,0.000191419,0.000189018,7.48886e-05,0.000211819,0.000206209,0.000211552,0.000191755,0.000229062,0.000190128,0.000126975,0.000206181,9.1107e-05,0.000199497,0.000109794,0.000210153,5.54934e-05,0.000144994,0.00021402,0.000125402,0.000206011,0.000206209,0.000193533,0.000206209,0.000142804,0.000220122,9.34658e-05,0.000196388,0.000205367,0.000206209,0.000189701,0.000144207,0.000126736,0.000155507,0.000206011,0.000119304,0.000207937,0.000210151,0.000210257,0.000225891,9.66114e-05,0.000207964,8.41125e-05,0.000203313,0.000191405,0.000190951,7.01031e-05,0.000110079,2.95091e-05,0.000121122,0.000206011,7.98207e-05,6.3158e-05,0.000119736,0.000192947,0.000206209,0.000211664,1.37156e-05,0.000219559,0.000201188,0.000213734,0.00020618,0.000229505,8.09448e-05,6.558e-05,0.000206209,0.000127029,8.83701e-05,0.000206209,8.54361e-05,0.000205814,0.000198555,0.000211588,0.000137451,6.40009e-05,0.000121701,0.000201293,8.56089e-05,6.36808e-05,0.000228096,0.000206011,0.000218561,6.19162e-05,0.000151672,0.000210755,0.000206184,0.000155444,0.000222907,7.52553e-05,8.95592e-05,0.00020845,7.84561e-05,0.000127732,0.000212434,0.000213824,0.000191479,0.000227261,0.000174743,0.000193232,0.000210613,0.000196992,0.000206209,0.000191954,0.000205989,0.000116178,0.000205982,0.000189906,0.000123409,0.000211703,0.000212759,0.000125862,0.000212982,0.000190243,0.000128481,0.000206209,3.20887e-05,8.83187e-05,0.000206006,0.000206209,0.000210146,0.000211859,7.93983e-05,0.000205282,0.000114647,9.99623e-05,0.000206011,0.000206011,0.000205984,0.000195232,0.000133381,0.00019826,0.000198002,0.000170473,0.000128487,0.00021233,0.000109529,0.000218142,0.000206209,0.000228958,0.000190552,4.18225e-05,0.000206209,0.000226658,8.03768e-05,0.000150939,0.000215961,0.000121903,5.73374e-05,0.000206181,8.64822e-05,3.32036e-05,0.000190683,0.00020696,0.000230001,0.00011687,0.000161275,0.000206183,0.000212049,0.000213682,0.000213298,0.000120941,0.000141986,9.04826e-05,6.5549e-05,0.000225453,0.000192143,2.04507e-05,0.000164679,0.000174625,7.0586e-05,0.000174742,8.24598e-05,0.000225312,0.000207494,0.000197371,0.000217948,0.000227813,0.000205982,0.000201337,0.000127936,0.000206011,0.000124698,0.000213228,8.158e-05,0.000229389,0.000186564,7.05541e-05
23,5180,0.000162958,5.787e-05,1.37143e-05,0.000229958,8.52835e-05,0.000197891,2.20738e-05,0.000193696,0.000183378,0.000190517,0.000217903,0.000197107,0.000127341,0.000197214,0.000123372,0.000163617,4.7011e-05,0.00011858,0.000191147,0.00018874,7.48876e-05,0.000211619,0.000206011,0.000211352,0.000191483,0.000229023,0.000189851,0.00012697,0.000205983,9.11062e-05,0.000199462,0.000109771,0.00020995,5.54929e-05,0.000144976,0.000213828,0.000125388,0.000205814,0.000206011,0.000193498,0.000206011,0.000142773,0.000220084,9.3456e-05,0.000196137,0.000205137,0.000206011,0.000189422,0.000144175,0.000126705,0.00015542,0.000205814,0.000119276,0.000207735,0.000209948,0.000210198,0.000225852,9.65999e-05,0.000207762,8.41118e-05,0.000203083,0.000191133,0.000190675,7.0101e-05,0.000110053,2.95074e-05,0.000121102,0.000205814,7.98031e-05,6.31495e-05,0.000119714,0.000192678,0.000206011,0.000211469,1.37143e-05,0.000219494,0.000200962,0.000213541,0.000205982,0.000229462,8.09337e-05,6.55797e-05,0.000206011,0.000127002,8.83538e-05,0.000206011,8.54365e-05,0.000205621,0.000198314,0.000211388,0.000137436,6.39931e-05,0.000121676,0.000201238,8.56071e-05,6.36795e-05,0.000228053,0.000205814,0.000218498,6.19159e-05,0.000151637,0.000210551,0.000205986,0.000155393,0.000222864,7.52456e-05,8.95585e-05,0.000208244,7.84403e-05,0.000127702,0.000212396,0.000213631,0.000191205,0.000227195,0.00017471,0.000192963,0.000210413,0.000196936,0.000206011,0.000191682,0.000205792,0.00011616,0.000205785,0.000189627,0.000123393,0.000211664,0.000212702,0.000125833,0.000212924,0.000189965,0.000128475,0.000206011,3.20879e-05,8.83034e-05,0.000205809,0.000206011,0.000209946,0.000211822,7.93843e-05,0.000205226,0.000114624,9.99439e-05,0.000205814,0.000205814,0.000205787,0.000194969,0.000133362,0.000198218,0.000197755,0.000170424,0.000128456,0.000212132,0.000109503,0.000218099,0.000206011,0.00022892,0.000190277,4.18215e-05,0.000206011,0.000226616,8.03764e-05,0.00015091,0.000215923,0.000121878,5.73365e-05,0.000205983,8.6481e-05,3.32025e-05,0.000190408,0.000206758,0.000229958,0.000116841,0.000161235,0.000205984,0.000211852,0.000213644,0.000213104,0.000120917,0.000141951,9.04825e-05,6.55482e-05,0.000225397,0.000191877,2.04486e-05,0.000164649,0.000174592,7.05853e-05,0.000174708,8.24589e-05,0.000225255,0.000207292,0.000197127,0.00021791,0.000227761,0.000205785,0.0002013,0.000127906,0.000205814,0.00012467,0.000213034,8.15665e-05,0.000229346,0.000186517,7.05394e-05
24,5420,0.000162856,5.78083e-05,1.37143e-05,0.000229919,8.52716e-05,0.000197649,2.20724e-05,0.00019343,0.000183343,0.000190241,0.000217845,0.000196861,0.000127336,0.000197177,0.000123343,0.000163513,4.70104e-05,0.000118557,0.000190876,0.000188462,7.48866e-05,0.000211419,0.000205819,0.000211155,0.000191214,0.000228981,0.000189574,0.000126964,0.000205791,9.11059e-05,0.000199424,0.000109747,0.00020975,5.54924e-05,0.000144956,0.000213636,0.000125373,0.000205621,0.000205819,0.000193463,0.000205819,0.000142744,0.000220043,9.34461e-05,0.000195883,0.000204912,0.000205819,0.000189144,0.000144146,0.000126674,0.000155331,0.000205621,0.000119249,0.000207528,0.000209748,0.000210145,0.000225815,9.65884e-05,0.000207555,8.41115e-05,0.000202852,0.000190866,0.000190407,7.01002e-05,0.000110026,2.95073e-05,0.000121082,0.000205621,7.97894e-05,6.31416e-05,0.000119692,0.000192409,0.000205819,0.00021127,1.37143e-05,0.000219435,0.000200741,0.000213349,0.00020579,0.000229424,8.09234e-05,6.55796e-05,0.000205819,0.000126973,8.83378e-05,0.000205819,8.54363e-05,0.000205425,0.000198075,0.000211193,0.000137422,6.39845e-05,0.00012165,0.000201181,8.5607e-05,6.36788e-05,0.000228015,0.000205621,0.00021844,6.19142e-05,0.000151605,0.000210352,0.000205794,0.000155344,0.000222828,7.5236e-05,8.95583e-05,0.000208043,7.84246e-05,0.000127673,0.000212359,0.000213439,0.000190931,0.000227135,0.00017468,0.000192695,0.000210211,0.00019688,0.000205819,0.00019141,0.000205599,0.000116142,0.000205592,0.00018935,0.000123378,0.000211625,0.000212645,0.000125804,0.000212865,0.000189688,0.000128468,0.000205819,3.20867e-05,8.82867e-05,0.000205616,0.000205819,0.000209746,0.000211781,7.93697e-05,0.000205167,0.0001146,9.99248e-05,0.000205621,0.000205621,0.000205595,0.000194708,0.000133341,0.000198184,0.000197512,0.00017038,0.000128428,0.000211936,0.000109476,0.000218062,0.000205819,0.000228878,0.00019,4.18216e-05,0.000205819,0.000226578,8.03761e-05,0.000150875,0.000215887,0.000121852,5.7336e-05,0.000205791,8.64807e-05,3.32019e-05,0.000190132,0.000206555,0.000229919,0.000116813,0.000161191,0.000205792,0.000211657,0.000213603,0.000212909,0.000120892,0.000141916,9.04824e-05,6.55475e-05,0.000225331,0.000191607,2.04466e-05,0.000164623,0.000174559,7.05849e-05,0.000174678,8.24579e-05,0.000225203,0.00020709,0.000196881,0.000217872,0.000227708,0.000205592,0.000201265,0.000127878,0.000205621,0.000124643,0.000212841,8.15529e-05,0.000229307,0.000186471,7.05238e-05
25,5660,0.000162753,5.77462e-05,1.37135e-05,0.000229877,8.52604e-05,0.000197407,2.20721e-05,0.000193164,0.00018331,0.000189967,0.000217785,0.000196617,0.00012733,0.000197137,0.000123311,0.000163408,4.70091e-05,0.000118535,0.000190602,0.000188191,7.48864e-05,0.000211224,0.000205621,0.000210955,0.000190941,0.000228942,0.000189299,0.000126958,0.000205593,9.11055e-05,0.000199389,0.000109723,0.000209549,5.54923e-05,0.000144937,0.000213445,0.00012536,0.000205425,0.000205621,0.000193422,0.000205621,0.000142715,0.000220006,9.34367e-05,0.000195631,0.000204683,0.000205621,0.000188866,0.000144118,0.000126643,0.000155243,0.000205429,0.000119221,0.000207326,0.000209547,0.000210091,0.000225772,9.65766e-05,0.000207353,8.41107e-05,0.000202617,0.000190594,0.000190131,7.01e-05,0.00011,2.9506e-05,0.000121061,0.000205425,7.9772e-05,6.31321e-05,0.000119668,0.000192146,0.000205621,0.000211075,1.37135e-05,0.000219376,0.000200518,0.000213157,0.000205592,0.000229381,8.09129e-05,6.55789e-05,0.000205621,0.000126944,8.83204e-05,0.000205621,8.54353e-05,0.000205232,0.000197836,0.000210994,0.000137409,6.39774e-05,0.000121624,0.000201118,8.56067e-05,6.36783e-05,0.000227972,0.000205429,0.000218383,6.1913e-05,0.000151569,0.000210153,0.000205596,0.000155344,0.000222788,7.52258e-05,8.95578e-05,0.000207836,7.84089e-05,0.000127643,0.000212318,0.000213248,0.000190663,0.000227069,0.00017465,0.000192427,0.000210012,0.000196819,0.000205621,0.000191144,0.000205407,0.000116122,0.000205396,0.000189072,0.000123362,0.000211586,0.000212581,0.000125772,0.0002128,0.000189418,0.00012846,0.000205621,3.20865e-05,8.82704e-05,0.000205425,0.000205621,0.000209547,0.000211743,7.93544e-05,0.000205104,0.000114576,9.99052e-05,0.000205425,0.000205425,0.000205399,0.000194451,0.000133324,0.000198148,0.00019727,0.00017033,0.000128397,0.000211743,0.000109448,0.000218024,0.000205621,0.000228838,0.000189724,4.18214e-05,0.000205621,0.00022654,8.0376e-05,0.000150845,0.00021585,0.000121827,5.73346e-05,0.000205593,8.648e-05,3.32006e-05,0.000189856,0.000206353,0.000229877,0.000116785,0.000161151,0.000205595,0.00021146,0.000213566,0.000212715,0.000120868,0.000141879,9.04816e-05,6.55465e-05,0.000225275,0.000191337,2.04448e-05,0.000164593,0.00017453,7.05841e-05,0.000174647,8.24577e-05,0.000225149,0.000206883,0.000196636,0.000217832,0.000227648,0.0002054,0.000201223,0.000127847,0.000205425,0.000124614,0.000212651,8.15396e-05,0.000229265,0.000186424,7.05083e-05
26,5900,0.000162651,5.76848e-05,1.3713e-05,0.000229838,8.52481e-05,0.000197167,2.20709e-05,0.000192899,0.000183276,0.000189692,0.000217719,0.000196373,0.000127324,0.000197101,0.000123281,0.000163305,4.70079e-05,0.000118512,0.000190336,0.000187914,7.48861e-05,0.000211026,0.000205429,0.000210758,0.000190676,0.000228904,0.00018903,0.000126952,0.000205401,9.11046e-05,0.000199349,0.000109699,0.000209349,5.54919e-05,0.000144916,0.000213255,0.000125345,0.000205232,0.000205429,0.000193388,0.000205429,0.000142681,0.000219967,9.34264e-05,0.000195382,0.000204457,0.000205429,0.000188589,0.000144086,0.000126612,0.000155155,0.000205232,0.000119194,0.000207121,0.000209347,0.000210032,0.000225733,9.65652e-05,0.000207147,8.41103e-05,0.000202388,0.00019033,0.000189862,7.00991e-05,0.000109972,2.95057e-05,0.000121041,0.000205232,7.97559e-05,6.3124e-05,0.000119646,0.000191877,0.000205429,0.000210876,1.3713e-05,0.000219312,0.000200293,0.000212969,0.0002054,0.000229342,8.0902e-05,6.55786e-05,0.000205429,0.000126916,8.83028e-05,0.000205429,8.54351e-05,0.000205041,0.000197599,0.000210798,0.000137395,6.39679e-05,0.000121598,0.000201061,8.56063e-05,6.36777e-05,0.000227934,0.000205232,0.000218319,6.19128e-05,0.000151534,0.000209954,0.000205404,0.000155295,0.000222747,7.52153e-05,8.95575e-05,0.000207632,7.83926e-05,0.000127614,0.00021228,0.000213056,0.00019039,0.000227007,0.000174616,0.000192166,0.000209814,0.000196762,0.000205429,0.000190873,0.00020521,0.000116103,0.000205203,0.000188795,0.000123348,0.00021155,0.000212525,0.000125742,0.000212742,0.000189141,0.000128454,0.000205429,3.20859e-05,8.82546e-05,0.000205227,0.000205429,0.000209344,0.000211707,7.934e-05,0.000205045,0.000114551,9.98857e-05,0.000205232,0.000205232,0.000205205,0.00019419,0.000133302,0.000198112,0.000197029,0.00017028,0.000128368,0.000211548,0.000109421,0.000217983,0.000205429,0.000228799,0.000189449,4.18199e-05,0.000205429,0.000226496,8.03752e-05,0.000150814,0.000215807,0.000121802,5.73337e-05,0.000205401,8.64794e-05,3.31992e-05,0.000189582,0.000206152,0.000229838,0.000116755,0.00016111,0.000205403,0.000211263,0.000213529,0.000212526,0.000120842,0.000141843,9.04813e-05,6.55459e-05,0.000225217,0.000191072,2.04429e-05,0.000164565,0.000174498,7.05832e-05,0.000174614,8.2457e-05,0.000225092,0.000206679,0.000196393,0.000217794,0.000227595,0.000205203,0.000201187,0.000127819,0.000205232,0.000124585,0.000212459,8.15259e-05,0.000229225,0.000186376,7.04935e-05
27,6140,0.000162549,5.76238e-05,1.37123e-05,0.000229799,8.5237e-05,0.000196927,2.20704e-05,0.00019264,0.000183241,0.000189417,0.000217661,0.000196129,0.000127318,0.000197066,0.000123251,0.000163202,4.7007e-05,0.000118488,0.000190062,0.000187637,7.48857e-05,0.00021083,0.000205237,0.00021056,0.000190403,0.00022886,0.000188754,0.000126947,0.000205209,9.11043e-05,0.000199312,0.000109675,0.000209149,5.54916e-05,0.000144899,0.000213068,0.000125331,0.000205041,0.000205237,0.000193352,0.000205237,0.00014265,0.000219925,9.34162e-05,0.000195133,0.000204235,0.000205237,0.000188312,0.000144055,0.00012658,0.000155067,0.000205041,0.000119165,0.00020692,0.000209147,0.000209979,0.000225698,9.65531e-05,0.000206947,8.41094e-05,0.000202159,0.000190065,0.000189588,7.00982e-05,0.000109946,2.95048e-05,0.000121021,0.000205041,7.97392e-05,6.31147e-05,0.000119621,0.000191609,0.000205237,0.00021068,1.37123e-05,0.000219251,0.000200068,0.000212777,0.000205208,0.000229303,8.0891e-05,6.55783e-05,0.000205237,0.000126887,8.82864e-05,0.000205237,8.54349e-05,0.000204846,0.000197365,0.000210599,0.000137381,6.39603e-05,0.000121572,0.000201004,8.56054e-05,6.36763e-05,0.000227896,0.000205041,0.000218261,6.19114e-05,0.000151501,0.000209757,0.000205212,0.000155243,0.00022271,7.52051e-05,8.95572e-05,0.000207432,7.83772e-05,0.000127583,0.000212243,0.000212865,0.000190124,0.000226946,0.000174584,0.000191898,0.000209617,0.000196707,0.000205237,0.000190601,0.000205019,0.000116084,0.000205012,0.000188524,0.000123332,0.000211513,0.000212467,0.000125712,0.000212683,0.000188865,0.000128448,0.000205237,3.20844e-05,8.82376e-05,0.000205037,0.000205237,0.000209144,0.000211669,7.93253e-05,0.000204988,0.000114528,9.9867e-05,0.000205041,0.000205041,0.000205014,0.000193936,0.000133284,0.000198075,0.000196787,0.000170236,0.000128336,0.000211357,0.000109394,0.000217944,0.000205237,0.000228757,0.000189174,4.18197e-05,0.000205237,0.000226459,8.03746e-05,0.000150783,0.000215769,0.000121777,5.73332e-05,0.000205209,8.64786e-05,3.31982e-05,0.000189313,0.000205951,0.000229799,0.000116726,0.000161069,0.00020521,0.00021107,0.000213488,0.000212331,0.000120816,0.000141808,9.04816e-05,6.55445e-05,0.000225154,0.000190803,2.0441e-05,0.000164534,0.000174466,7.0583e-05,0.000174582,8.24562e-05,0.000225038,0.000206479,0.00019615,0.000217755,0.000227541,0.000205012,0.00020115,0.000127788,0.000205041,0.000124558,0.000212266,8.1512e-05,0.000229188,0.000186329,7.04777e-05
28,6380,0.000162448,5.75628e-05,1.37117e-05,0.000229756,8.5224e-05,0.000196687,2.2069e-05,0.000192376,0.000183208,0.000189144,0.0002176,0.000195887,0.000127313,0.00019703,0.000123221,0.0001631,4.70058e-05,0.000118463,0.000189795,0.000187363,7.48846e-05,0.000210635,0.000205041,0.000210364,0.000190137,0.000228823,0.000188478,0.000126943,0.000205013,9.11042e-05,0.000199276,0.000109651,0.000208949,5.54911e-05,0.000144879,0.000212878,0.000125316,0.000204851,0.000205041,0.000193316,0.000205041,0.00014262,0.000219888,9.34055e-05,0.000194883,0.000204004,0.000205041,0.000188037,0.000144023,0.000126546,0.000154979,0.000204851,0.000119135,0.000206718,0.000208947,0.000209926,0.000225654,9.65408e-05,0.000206742,8.41085e-05,0.00020193,0.000189794,0.000189319,7.00974e-05,0.00010992,2.9504e-05,0.000120999,0.000204851,7.97258e-05,6.31068e-05,0.000119597,0.000191347,0.000205041,0.000210487,1.37117e-05,0.000219193,0.000199849,0.000212586,0.000205012,0.000229261,8.088e-05,6.55778e-05,0.000205041,0.000126857,8.82695e-05,0.000205041,8.54342e-05,0.000204655,0.000197127,0.000210405,0.000137367,6.39516e-05,0.000121546,0.000200946,8.56049e-05,6.36756e-05,0.000227853,0.000204851,0.000218205,6.19106e-05,0.000151465,0.000209559,0.000205016,0.000155195,0.000222671,7.51951e-05,8.9557e-05,0.000207227,7.83606e-05,0.000127553,0.000212203,0.000212677,0.00018985,0.000226879,0.000174551,0.000191632,0.00020942,0.000196649,0.000205041,0.000190331,0.000204829,0.000116066,0.000204822,0.000188249,0.000123316,0.000211472,0.000212409,0.000125682,0.000212625,0.000188591,0.00012844,0.000205041,3.20839e-05,8.82206e-05,0.000204846,0.000205041,0.000208949,0.000211628,7.93102e-05,0.000204931,0.000114503,9.98474e-05,0.000204851,0.000204851,0.000204824,0.000193676,0.000133263,0.000198039,0.000196552,0.000170185,0.000128307,0.00021116,0.000109367,0.000217907,0.000205041,0.000228718,0.000188905,4.18197e-05,0.000205041,0.000226417,8.03739e-05,0.000150753,0.000215732,0.00012175,5.73318e-05,0.000205013,8.64789e-05,3.31972e-05,0.000189039,0.000205749,0.000229756,0.000116698,0.000161025,0.000205014,0.000210877,0.000213451,0.000212139,0.000120791,0.000141772,9.04808e-05,6.55435e-05,0.000225095,0.00019054,2.0439e-05,0.000164507,0.000174431,7.05823e-05,0.000174548,8.24554e-05,0.000224982,0.000206277,0.000195907,0.000217714,0.000227483,0.000204822,0.000201114,0.000127758,0.000204851,0.000124529,0.000212077,8.14976e-05,0.000229145,0.000186281,7.04627e-05
29,6620,0.000162347,5.75023e-05,1.37105e-05,0.000229717,8.52123e-05,0.00019645,2.20679e-05,0.000192112,0.000183174,0.000188877,0.000217534,0.000195644,0.000127307,0.000196993,0.000123189,0.000162997,4.7005e-05,0.00011844,0.000189529,0.000187094,7.48842e-05,0.000210441,0.000204851,0.000210168,0.000189872,0.00022878,0.000188211,0.000126937,0.000204822,9.11039e-05,0.00019924,0.000109626,0.000208749,5.54908e-05,0.00014486,0.000212688,0.000125301,0.00020466,0.000204851,0.000193282,0.000204851,0.00014259,0.000219849,9.33951e-05,0.000194635,0.000203781,0.000204851,0.000187767,0.000143995,0.000126514,0.000154894,0.00020466,0.000119108,0.000206514,0.000208747,0.000209875,0.000225616,9.65291e-05,0.000206541,8.41076e-05,0.0002017,0.000189531,0.000189051,7.00965e-05,0.000109891,2.95031e-05,0.000120978,0.00020466,7.97074e-05,6.30975e-05,0.000119572,0.000191087,0.000204851,0.000210289,1.37105e-05,0.000219128,0.000199626,0.000212398,0.000204821,0.000229221,8.08688e-05,6.55773e-05,0.000204851,0.000126829,8.82514e-05,0.000204851,8.5433e-05,0.000204465,0.000196888,0.000210211,0.000137352,6.39426e-05,0.00012152,0.000200889,8.56051e-05,6.36755e-05,0.000227815,0.00020466,0.000218139,6.191e-05,0.000151433,0.000209361,0.000204826,0.000155193,0.000222629,7.51846e-05,8.95562e-05,0.000207029,7.83448e-05,0.000127522,0.000212166,0.000212486,0.000189585,0.000226819,0.000174522,0.000191372,0.000209222,0.000196594,0.000204851,0.000190068,0.000204637,0.000116046,0.00020463,0.000187974,0.0001233,0.000211435,0.000212346,0.00012565,0.00021256,0.000188322,0.000128435,0.000204851,3.2083e-05,8.82042e-05,0.000204655,0.000204851,0.00020875,0.000211591,7.92954e-05,0.000204867,0.000114478,9.98271e-05,0.00020466,0.00020466,0.000204633,0.000193422,0.000133246,0.000197999,0.000196312,0.000170136,0.000128277,0.000210969,0.000109338,0.000217865,0.000204851,0.000228676,0.00018863,4.18183e-05,0.000204851,0.000226377,8.03731e-05,0.00015072,0.000215692,0.000121724,5.73308e-05,0.000204822,8.64787e-05,3.31959e-05,0.000188764,0.000205549,0.000229717,0.000116669,0.000160984,0.000204824,0.000210682,0.000213413,0.000211949,0.000120766,0.000141737,9.048e-05,6.5543e-05,0.000225038,0.000190271,2.04369e-05,0.000164481,0.000174402,7.05807e-05,0.00017452,8.24553e-05,0.00022493,0.000206076,0.000195667,0.000217677,0.000227429,0.00020463,0.000201078,0.000127727,0.00020466,0.000124499,0.000211886,8.14828e-05,0.000229106,0.000186235,7.04474e-05
