iteration,total_runs,obs_realization,par_realization,gdmf,gdma,gnh3
5,1400,141,141,0.000121756,2.31075e-05,5.40968e-05
5,1400,142,142,5.21137e-06,6.03018e-05,6.81398e-05
5,1400,143,143,1.69448e-05,0.000113215,6.86124e-05
5,1400,144,144,0.000121767,2.02235e-05,5.95009e-05
5,1400,145,145,5.82775e-06,9.74901e-05,6.78219e-05
5,1400,146,146,3.21707e-05,2.82603e-05,6.84302e-05
5,1400,147,147,0.000121736,2.4989e-05,6.86102e-05
5,1400,148,148,1.73075e-05,2.41342e-05,6.845e-05
5,1400,149,149,2.66075e-05,0.000123465,6.86124e-05
5,1400,150,150,0.000121777,1.86298e-05,6.86125e-05
5,1400,151,151,3.20573e-05,0.000128893,6.86124e-05
5,1400,152,152,0.000121751,2.52211e-05,4.75361e-05
5,1400,153,153,2.27848e-05,1.55923e-05,3.45401e-06
5,1400,154,154,0.000121777,1.86298e-05,6.86125e-05
5,1400,155,155,3.08734e-05,0.000127731,6.86124e-05
5,1400,156,156,3.03412e-05,2.60697e-05,2.39732e-05
5,1400,157,157,3.03103e-05,8.28755e-05,3.81928e-05
5,1400,158,158,2.55459e-05,0.000122387,6.86124e-05
5,1400,159,159,2.99782e-05,2.37693e-05,6.84683e-05
5,1400,160,160,1.61703e-05,2.4843e-05,1.63367e-05
5,1400,161,161,0.000121777,1.86298e-05,6.85874e-05
5,1400,162,162,2.95921e-05,2.67832e-05,3.01135e-05
5,1400,163,163,8.91695e-06,1.28132e-05,1.14886e-05
5,1400,164,164,0.000121751,2.51618e-05,4.77213e-05
5,1400,165,165,0.000121764,1.95029e-05,6.86123e-05
5,1400,166,166,3.25706e-05,0.000129385,6.86124e-05
5,1400,167,167,2.24673e-05,2.63461e-05,6.844e-05
5,1400,168,168,3.20243e-06,9.07121e-05,6.79388e-05
5,1400,169,169,0.000121777,1.86298e-05,6.85887e-05
5,1400,170,170,0.000121736,2.47198e-05,6.86103e-05
5,1400,171,171,2.4398e-05,0.000121212,6.86124e-05
5,1400,172,172,0.000121732,2.57308e-05,6.86099e-05
5,1400,173,173,2.93782e-05,2.34058e-05,6.84698e-05
5,1400,174,174,5.32854e-05,2.07958e-05,6.84539e-05
5,1400,175,175,2.95853e-05,2.84113e-05,3.24919e-05
5,1400,176,176,2.05039e-05,2.41242e-05,2.09325e-05
5,1400,177,177,3.08489e-05,0.000127705,6.77317e-05
5,1400,178,178,0.000121751,2.40776e-05,5.04555e-05
5,1400,179,179,5.35586e-06,1.37845e-05,1.33816e-06
5,1400,180,180,3.8222e-06,9.26743e-05,6.86124e-05
5,1400,181,181,6.90477e-06,9.95531e-05,6.86124e-05
5,1400,182,182,2.71551e-05,2.39576e-05,1.9483e-05
5,1400,183,183,6.94689e-06,9.96305e-05,6.86124e-05
5,1400,184,184,2.16201e-05,2.64418e-05,3.44062e-05
5,1400,185,185,3.06326e-05,0.000127491,6.79962e-05
5,1400,186,186,0.000121758,2.00572e-05,6.86121e-05
5,1400,187,187,0.000121767,2.02183e-05,5.89076e-05
5,1400,188,188,2.65325e-05,0.00012339,6.86124e-05
5,1400,189,189,3.19246e-05,0.000128765,6.79571e-05
5,1400,190,190,0.000121777,1.86298e-05,6.85867e-05
5,1400,191,191,1.83997e-05,0.000114846,6.86124e-05
5,1400,192,192,3.15435e-05,2.83333e-05,6.84316e-05
5,1400,193,193,0.000121777,1.86298e-05,6.86125e-05
5,1400,194,194,2.94794e-05,2.7127e-05,6.84441e-05
5,1400,195,195,0.000121732,2.58527e-05,6.86099e-05
5,1400,196,196,3.61005e-06,9.58933e-06,6.85495e-05
5,1400,197,197,3.22552e-05,0.000129086,6.86124e-05
5,1400,198,198,1.19536e-05,0.000107177,6.80881e-05
5,1400,base,base,4.96536e-06,6.19402e-06,5.96546e-05
6,1640,0,0,5.78361e-06,1.10817e-05,6.85618e-05
6,1640,1,1,0.000121582,2.01029e-05,5.96717e-05
6,1640,2,2,1.09743e-05,8.38496e-06,2.72651e-06
6,1640,3,3,0.00012156,2.47842e-05,5.11471e-05
6,1640,4,4,1.03205e-05,0.000104923,6.86124e-05
6,1640,5,5,0.00012156,2.55038e-05,4.73832e-05
6,1640,6,6,2.71668e-05,0.000123993,6.76006e-05
6,1640,7,7,0.000121582,2.02158e-05,5.88205e-05
6,1640,8,8,1.47421e-05,4.40713e-05,6.86125e-05
6,1640,9,9,1.64715e-05,0.000112642,6.86124e-05
6,1640,10,10,2.72453e-05,2.81062e-05,6.84033e-05
6,1640,11,11,8.42426e-05,1.56954e-05,6.51762e-05
6,1640,12,12,2.47524e-05,2.06275e-05,1.64527e-06
6,1640,13,13,2.91923e-05,2.12101e-05,6.84675e-05
6,1640,14,14,0.00012157,2.32988e-05,5.01705e-05
6,1640,15,15,0.00012156,2.62645e-05,4.54621e-05
6,1640,16,16,3.14718e-05,2.43494e-05,1.90734e-05
6,1640,17,17,0.000121548,2.42878e-05,6.86102e-05
6,1640,18,18,0.000121594,1.86057e-05,6.86125e-05
6,1640,19,19,0.000121548,2.40295e-05,6.86103e-05
6,1640,20,20,0.000121568,2.32597e-05,5.05288e-05
6,1640,21,21,3.21105e-05,0.000128907,6.86124e-05
6,1640,22,22,0.000121563,2.5143e-05,4.73712e-05
6,1640,23,23,1.86668e-05,3.97679e-05,6.86125e-05
6,1640,24,24,0.000121594,1.86057e-05,6.85873e-05
6,1640,25,25,2.84814e-05,2.7666e-05,3.49645e-05
6,1640,26,26,1.75449e-05,0.000113859,6.86124e-05
6,1640,27,27,2.21326e-05,1.94788e-05,6.84601e-05
6,1640,28,28,0.000121555,2.26702e-05,6.86109e-05
6,1640,29,29,3.01475e-05,2.19134e-05,3.43646e-06
6,1640,30,30,1.7793e-06,7.48537e-05,6.86124e-05
6,1640,31,31,0.00012154,2.64186e-05,6.86092e-05
6,1640,32,32,2.48277e-05,3.21796e-05,6.85626e-05
6,1640,33,33,0.000121594,1.86057e-05,6.86125e-05
6,1640,34,34,0.000121594,1.86057e-05,6.86125e-05
6,1640,35,35,1.47545e-05,0.000110635,6.86124e-05
6,1640,36,36,0.000121594,1.86057e-05,6.86125e-05
6,1640,37,37,2.60541e-05,7.90216e-05,3.81248e-05
6,1640,38,38,2.76155e-05,0.000124444,6.86124e-05
6,1640,39,39,3.04179e-06,2.1956e-05,6.85861e-05
6,1640,40,40,0.000121575,2.10069e-05,5.71512e-05
6,1640,41,41,0.000121548,2.54342e-05,6.14072e-05
6,1640,42,42,0.000121594,1.86057e-05,6.86125e-05
6,1640,43,43,0.00012156,2.60592e-05,4.57799e-05
6,1640,44,44,1.78173e-06,7.48255e-05,6.8021e-05
6,1640,45,45,3.03881e-05,2.83295e-05,6.83908e-05
6,1640,46,46,6.70439e-05,2.10265e-05,6.85974e-05
6,1640,47,47,0.000121594,1.86057e-05,6.86125e-05
6,1640,48,48,2.5076e-05,2.61314e-05,6.84231e-05
6,1640,49,49,0.00012157,2.04778e-05,6.86118e-05
6,1640,50,50,0.000121555,2.26682e-05,6.86109e-05
6,1640,51,51,2.31696e-05,0.000119905,6.78852e-05
6,1640,52,52,3.05085e-05,0.000127332,6.86124e-05
6,1640,53,53,6.81878e-06,2.13522e-05,6.8577e-05
6,1640,54,54,0.00012157,2.05036e-05,6.86118e-05
6,1640,55,55,2.57781e-05,2.63263e-05,3.20162e-05
6,1640,56,56,0.000121551,2.51358e-05,6.01953e-05
6,1640,57,57,0.00012157,2.28291e-05,5.11347e-05
6,1640,58,58,0.000121568,2.36657e-05,4.93585e-05
6,1640,59,59,1.88695e-05,2.3559e-05,2.76841e-05
6,1640,60,60,1.83389e-05,2.36192e-05,6.84324e-05
6,1640,61,61,1.59239e-05,1.11784e-05,2.41754e-06
6,1640,62,62,3.20181e-05,2.08494e-05,6.84907e-05
6,1640,63,63,0.000121594,1.86057e-05,6.86125e-05
6,1640,64,64,7.654e-06,4.48409e-05,2.75476e-05
6,1640,65,65,1.49689e-05,3.40045e-05,1.42958e-05
6,1640,66,66,2.99668e-05,2.15721e-05,6.84668e-05
6,1640,67,67,0.000121568,2.38479e-05,5.10977e-05
6,1640,68,68,0.000121594,1.86057e-05,6.86125e-05
6,1640,69,69,0.000121548,2.43344e-05,6.86102e-05
6,1640,70,70,6.6157e-06,5.76692e-06,1.34101e-06
6,1640,71,71,2.79459e-05,0.000124777,6.76236e-05
6,1640,72,72,0.000121582,1.95229e-05,6.35465e-05
6,1640,73,73,0.00012154,2.61429e-05,6.86093e-05
6,1640,74,74,0.000121594,1.86057e-05,6.85863e-05
6,1640,75,75,3.2314e-05,0.000129103,6.86124e-05
6,1640,76,76,3.67486e-06,8.82899e-06,6.85634e-05
6,1640,77,77,3.12919e-05,2.30738e-05,1.1221e-05
6,1640,78,78,0.000121594,1.86057e-05,6.86125e-05
6,1640,79,79,3.13237e-05,2.76238e-05,6.84174e-05
6,1640,80,80,1.15523e-05,8.49354e-06,6.85167e-05
6,1640,81,81,0.000121594,1.86057e-05,6.86125e-05
6,1640,82,82,3.1704e-05,2.66914e-05,2.70471e-05
6,1640,83,83,0.000121594,1.86057e-05,6.86125e-05
6,1640,84,84,0.000121582,1.98961e-05,6.02654e-05
6,1640,85,85,0.000121548,2.42583e-05,6.86102e-05
6,1640,86,86,3.47333e-06,6.55506e-05,6.86124e-05
6,1640,87,87,2.25501e-06,2.91446e-05,3.27098e-05
6,1640,88,88,2.93971e-05,2.41582e-05,6.84443e-05
6,1640,89,89,1.89648e-05,0.000115432,6.76523e-05
6,1640,90,90,2.51756e-05,2.68538e-05,3.35866e-05
6,1640,91,91,1.97103e-05,2.3942e-05,2.00386e-05
6,1640,92,92,3.15988e-05,0.000128406,6.86124e-05
6,1640,93,93,0.000121594,1.86057e-05,6.86125e-05
6,1640,94,94,2.74014e-05,0.000124229,6.76971e-05
6,1640,95,95,1.85864e-05,2.13052e-05,2.20376e-05
6,1640,96,96,2.39182e-05,8.33382e-05,4.48597e-05
6,1640,97,97,0.000121551,2.32554e-05,6.86107e-05
6,1640,98,98,0.000121594,1.86057e-05,6.859e-05
6,1640,99,99,1.96199e-05,8.7409e-05,4.8916e-05
6,1640,100,100,2.90082e-05,0.00012584,6.86124e-05
6,1640,101,101,2.75991e-06,4.04693e-06,6.85624e-05
6,1640,102,102,2.79969e-05,2.74803e-05,3.4088e-05
6,1640,103,103,0.000121568,2.099e-05,6.86116e-05
6,1640,104,104,2.9118e-06,7.21124e-06,6.85143e-05
6,1640,105,105,3.13377e-05,2.8333e-05,6.84076e-05
6,1640,106,106,2.37821e-05,0.00012054,6.86124e-05
6,1640,107,107,0.00012154,2.62283e-05,6.86093e-05
6,1640,108,108,0.000121568,2.36842e-05,4.98456e-05
6,1640,109,109,3.18797e-05,0.000128681,6.75762e-05
6,1640,110,110,6.94687e-06,9.96014e-05,6.86124e-05
6,1640,111,111,0.00012156,2.49036e-05,5.03288e-05
6,1640,112,112,0.000121551,2.33139e-05,6.86106e-05
6,1640,113,113,1.69049e-05,0.000113137,6.76857e-05
6,1640,114,114,0.000121594,1.86057e-05,6.86125e-05
6,1640,115,115,0.00012156,2.51989e-05,4.88094e-05
6,1640,116,116,0.000121594,1.86057e-05,6.85927e-05
6,1640,117,117,2.85355e-05,1.93525e-05,6.85053e-05
6,1640,118,118,0.000121594,1.86057e-05,6.85866e-05
6,1640,119,119,0.00012156,2.58913e-05,4.61462e-05
6,1640,120,120,2.85999e-05,2.64399e-05,6.85432e-05
6,1640,121,121,2.34407e-05,0.000120186,6.86124e-05
6,1640,122,122,2.45324e-05,0.000121313,6.76796e-05
6,1640,123,123,2.93636e-05,2.84543e-05,6.84021e-05
6,1640,124,124,2.46843e-05,0.000121469,6.76132e-05
6,1640,125,125,0.00012156,2.56946e-05,4.66682e-05
6,1640,126,126,1.12988e-05,4.86638e-05,6.86125e-05
6,1640,127,127,0.000121594,1.86057e-05,6.86125e-05
6,1640,128,128,1.59543e-05,1.20391e-05,4.10765e-06
6,1640,129,129,1.14991e-05,8.4841e-06,6.85223e-05
6,1640,130,130,0.000121594,1.86057e-05,6.86082e-05
6,1640,131,131,0.000121594,1.86057e-05,6.86125e-05
6,1640,132,132,0.000121555,2.28614e-05,6.86108e-05
6,1640,133,133,2.35174e-05,0.000120267,6.86124e-05
6,1640,134,134,5.72571e-06,5.30901e-06,6.85303e-05
6,1640,135,135,2.09266e-05,0.00011755,6.76349e-05
6,1640,136,136,2.57958e-05,2.06903e-05,6.84612e-05
6,1640,137,137,1.86105e-05,1.30718e-05,6.85006e-05
6,1640,138,138,0.000121594,1.86057e-05,6.86125e-05
6,1640,139,139,0.000121594,1.86057e-05,6.86125e-05
6,1640,140,140,0.000121594,1.86057e-05,6.85887e-05
6,1640,141,141,0.000121568,2.30869e-05,5.40322e-05
6,1640,142,142,5.21078e-06,6.02895e-05,6.81314e-05
6,1640,143,143,1.6944e-05,0.000113182,6.86124e-05
6,1640,144,144,0.000121579,2.01947e-05,5.94584e-05
6,1640,145,145,5.827e-06,9.7458e-05,6.7805e-05
6,1640,146,146,3.21707e-05,2.82603e-05,6.84057e-05
6,1640,147,147,0.000121544,2.49752e-05,6.86099e-05
6,1640,148,148,1.73075e-05,2.41342e-05,6.84292e-05
6,1640,149,149,2.66072e-05,0.000123427,6.86124e-05
6,1640,150,150,0.000121594,1.86057e-05,6.86125e-05
6,1640,151,151,3.20572e-05,0.000128854,6.86124e-05
6,1640,152,152,0.000121563,2.52087e-05,4.74475e-05
6,1640,153,153,2.2784e-05,1.55923e-05,3.45401e-06
6,1640,154,154,0.000121594,1.86057e-05,6.86125e-05
6,1640,155,155,3.08734e-05,0.000127693,6.86124e-05
6,1640,156,156,3.03411e-05,2.60696e-05,2.39731e-05
6,1640,157,157,3.03101e-05,8.28542e-05,3.81785e-05
6,1640,158,158,2.55456e-05,0.00012235,6.86124e-05
6,1640,159,159,2.99782e-05,2.37692e-05,6.8449e-05
6,1640,160,160,1.61696e-05,2.48429e-05,1.63357e-05
6,1640,161,161,0.000121594,1.86057e-05,6.85872e-05
6,1640,162,162,2.9592e-05,2.67831e-05,3.01135e-05
6,1640,163,163,8.91681e-06,1.2813e-05,1.14883e-05
6,1640,164,164,0.000121563,2.5149e-05,4.76333e-05
6,1640,165,165,0.000121579,1.94743e-05,6.86122e-05
6,1640,166,166,3.25706e-05,0.000129346,6.86124e-05
6,1640,167,167,2.24673e-05,2.63461e-05,6.84166e-05
6,1640,168,168,3.20167e-06,9.06866e-05,6.79258e-05
6,1640,169,169,0.000121594,1.86057e-05,6.85885e-05
6,1640,170,170,0.000121548,2.47053e-05,6.861e-05
6,1640,171,171,2.43975e-05,0.000121173,6.86124e-05
6,1640,172,172,0.00012154,2.57201e-05,6.86095e-05
6,1640,173,173,2.93781e-05,2.34059e-05,6.84507e-05
6,1640,174,174,5.32361e-05,2.08082e-05,6.84528e-05
6,1640,175,175,2.95852e-05,2.84113e-05,3.24919e-05
6,1640,176,176,2.05032e-05,2.4124e-05,2.09316e-05
6,1640,177,177,3.08488e-05,0.000127667,6.77131e-05
6,1640,178,178,0.000121562,2.40606e-05,5.03772e-05
6,1640,179,179,5.35388e-06,1.3784e-05,1.33849e-06
6,1640,180,180,3.82159e-06,9.26486e-05,6.86124e-05
6,1640,181,181,6.90395e-06,9.95252e-05,6.86124e-05
6,1640,182,182,2.7155e-05,2.39575e-05,1.94827e-05
6,1640,183,183,6.94606e-06,9.95997e-05,6.86124e-05
6,1640,184,184,2.16194e-05,2.64417e-05,3.44056e-05
6,1640,185,185,3.06324e-05,0.000127454,6.79828e-05
6,1640,186,186,0.000121575,2.00289e-05,6.8612e-05
6,1640,187,187,0.000121582,2.01902e-05,5.88636e-05
6,1640,188,188,2.65322e-05,0.000123352,6.86124e-05
6,1640,189,189,3.19245e-05,0.000128726,6.79429e-05
6,1640,190,190,0.000121594,1.86057e-05,6.85865e-05
6,1640,191,191,1.83988e-05,0.000114811,6.86124e-05
6,1640,192,192,3.15435e-05,2.83333e-05,6.84072e-05
6,1640,193,193,0.000121594,1.86057e-05,6.86125e-05
6,1640,194,194,2.94793e-05,2.7127e-05,6.84214e-05
6,1640,195,195,0.00012154,2.58426e-05,6.86095e-05
6,1640,196,196,3.60866e-06,9.58935e-06,6.85408e-05
6,1640,197,197,3.22552e-05,0.000129046,6.86124e-05
6,1640,198,198,1.19527e-05,0.000107142,6.80765e-05
6,1640,base,base,4.96502e-06,6.19381e-06,5.96402e-05
7,1700,0,0,5.78361e-06,1.10817e-05,6.85618e-05
7,1700,1,1,0.000121582,2.01029e-05,5.96717e-05
7,1700,2,2,1.09743e-05,8.38496e-06,2.72651e-06
7,1700,3,3,0.00012156,2.47842e-05,5.11471e-05
7,1700,4,4,1.03205e-05,0.000104923,6.86124e-05
7,1700,5,5,0.00012156,2.55038e-05,4.73832e-05
7,1700,6,6,2.71668e-05,0.000123993,6.76006e-05
7,1700,7,7,0.000121582,2.02158e-05,5.88205e-05
7,1700,8,8,1.47421e-05,4.40713e-05,6.86125e-05
7,1700,9,9,1.64715e-05,0.000112642,6.86124e-05
7,1700,10,10,2.72453e-05,2.81062e-05,6.84033e-05
7,1700,11,11,8.42426e-05,1.56954e-05,6.51762e-05
7,1700,12,12,2.47524e-05,2.06275e-05,1.64527e-06
7,1700,13,13,2.91923e-05,2.12101e-05,6.84675e-05
7,1700,14,14,0.00012157,2.32988e-05,5.01705e-05
7,1700,15,15,0.000121373,2.62562e-05,4.53671e-05
7,1700,16,16,3.14718e-05,2.43494e-05,1.90734e-05
7,1700,17,17,0.000121548,2.42878e-05,6.86102e-05
7,1700,18,18,0.000121594,1.86057e-05,6.86125e-05
7,1700,19,19,0.000121548,2.40295e-05,6.86103e-05
7,1700,20,20,0.000121568,2.32597e-05,5.05288e-05
7,1700,21,21,3.21105e-05,0.000128864,6.86124e-05
7,1700,22,22,0.000121563,2.5143e-05,4.73712e-05
7,1700,23,23,1.86668e-05,3.97679e-05,6.86125e-05
7,1700,24,24,0.000121594,1.86057e-05,6.85873e-05
7,1700,25,25,2.84814e-05,2.7666e-05,3.49645e-05
7,1700,26,26,1.75441e-05,0.000113824,6.86124e-05
7,1700,27,27,2.21326e-05,1.94788e-05,6.84601e-05
7,1700,28,28,0.000121555,2.26702e-05,6.86109e-05
7,1700,29,29,3.01475e-05,2.19135e-05,3.43646e-06
7,1700,30,30,1.7793e-06,7.48537e-05,6.86124e-05
7,1700,31,31,0.00012154,2.64186e-05,6.86092e-05
7,1700,32,32,2.48277e-05,3.21796e-05,6.85626e-05
7,1700,33,33,0.000121594,1.86057e-05,6.86125e-05
7,1700,34,34,0.000121594,1.86057e-05,6.86125e-05
7,1700,35,35,1.47545e-05,0.000110635,6.86124e-05
7,1700,36,36,0.000121594,1.86057e-05,6.86125e-05
7,1700,37,37,2.60541e-05,7.90216e-05,3.81248e-05
7,1700,38,38,2.76155e-05,0.000124444,6.86124e-05
7,1700,39,39,3.04179e-06,2.1956e-05,6.85861e-05
7,1700,40,40,0.000121575,2.10069e-05,5.71512e-05
7,1700,41,41,0.000121548,2.54342e-05,6.14072e-05
7,1700,42,42,0.000121594,1.86057e-05,6.86125e-05
7,1700,43,43,0.00012156,2.60592e-05,4.57799e-05
7,1700,44,44,1.78173e-06,7.48255e-05,6.8021e-05
7,1700,45,45,3.03881e-05,2.83295e-05,6.83908e-05
7,1700,46,46,6.70439e-05,2.10265e-05,6.85974e-05
7,1700,47,47,0.000121594,1.86057e-05,6.86125e-05
7,1700,48,48,2.5076e-05,2.61314e-05,6.84231e-05
7,1700,49,49,0.00012157,2.04778e-05,6.86118e-05
7,1700,50,50,0.000121555,2.26682e-05,6.86109e-05
7,1700,51,51,2.31696e-05,0.000119905,6.78852e-05
7,1700,52,52,3.05084e-05,0.000127289,6.86124e-05
7,1700,53,53,6.81878e-06,2.13522e-05,6.8577e-05
7,1700,54,54,0.00012157,2.05036e-05,6.86118e-05
7,1700,55,55,2.57781e-05,2.63263e-05,3.20162e-05
7,1700,56,56,0.000121365,2.51231e-05,6.01548e-05
7,1700,57,57,0.00012157,2.28291e-05,5.11347e-05
7,1700,58,58,0.000121568,2.36657e-05,4.93585e-05
7,1700,59,59,1.88695e-05,2.3559e-05,2.76841e-05
7,1700,60,60,1.83389e-05,2.36192e-05,6.84324e-05
7,1700,61,61,1.59239e-05,1.11784e-05,2.41754e-06
7,1700,62,62,3.20181e-05,2.08494e-05,6.84907e-05
7,1700,63,63,0.000121594,1.86057e-05,6.86125e-05
7,1700,64,64,7.654e-06,4.48409e-05,2.75476e-05
7,1700,65,65,1.49689e-05,3.40045e-05,1.42958e-05
7,1700,66,66,2.99668e-05,2.15721e-05,6.84668e-05
7,1700,67,67,0.000121568,2.38479e-05,5.10977e-05
7,1700,68,68,0.000121594,1.86057e-05,6.86125e-05
7,1700,69,69,0.00012136,2.43184e-05,6.86098e-05
7,1700,70,70,6.6157e-06,5.76692e-06,1.34101e-06
7,1700,71,71,2.79459e-05,0.000124777,6.76236e-05
7,1700,72,72,0.000121582,1.95229e-05,6.35465e-05
7,1700,73,73,0.00012154,2.61429e-05,6.86093e-05
7,1700,74,74,0.000121594,1.86057e-05,6.85863e-05
7,1700,75,75,3.2314e-05,0.000129103,6.86124e-05
7,1700,76,76,3.67486e-06,8.82899e-06,6.85634e-05
7,1700,77,77,3.12919e-05,2.30738e-05,1.1221e-05
7,1700,78,78,0.000121594,1.86057e-05,6.86125e-05
7,1700,79,79,3.13237e-05,2.76238e-05,6.84174e-05
7,1700,80,80,1.15523e-05,8.49354e-06,6.85167e-05
7,1700,81,81,0.000121594,1.86057e-05,6.86125e-05
7,1700,82,82,3.1704e-05,2.66914e-05,2.70471e-05
7,1700,83,83,0.000121594,1.86057e-05,6.86125e-05
7,1700,84,84,0.000121582,1.98961e-05,6.02654e-05
7,1700,85,85,0.000121548,2.42583e-05,6.86102e-05
7,1700,86,86,3.47333e-06,6.55506e-05,6.86124e-05
7,1700,87,87,2.25501e-06,2.91446e-05,3.27098e-05
7,1700,88,88,2.93971e-05,2.41582e-05,6.84443e-05
7,1700,89,89,1.89648e-05,0.000115432,6.76523e-05
7,1700,90,90,2.51756e-05,2.68538e-05,3.35866e-05
7,1700,91,91,1.97103e-05,2.3942e-05,2.00386e-05
7,1700,92,92,3.15988e-05,0.000128406,6.86124e-05
7,1700,93,93,0.000121594,1.86057e-05,6.86125e-05
7,1700,94,94,2.74014e-05,0.000124229,6.76971e-05
7,1700,95,95,1.85864e-05,2.13052e-05,2.20376e-05
7,1700,96,96,2.39182e-05,8.33382e-05,4.48597e-05
7,1700,97,97,0.000121551,2.32554e-05,6.86107e-05
7,1700,98,98,0.000121594,1.86057e-05,6.859e-05
7,1700,99,99,1.96199e-05,8.7409e-05,4.8916e-05
7,1700,100,100,2.9008e-05,0.000125798,6.86124e-05
7,1700,101,101,2.75991e-06,4.04693e-06,6.85624e-05
7,1700,102,102,2.79969e-05,2.74803e-05,3.4088e-05
7,1700,103,103,0.000121568,2.099e-05,6.86116e-05
7,1700,104,104,2.9118e-06,7.21124e-06,6.85143e-05
7,1700,105,105,3.13377e-05,2.8333e-05,6.84076e-05
7,1700,106,106,2.37821e-05,0.00012054,6.86124e-05
7,1700,107,107,0.00012154,2.62283e-05,6.86093e-05
7,1700,108,108,0.000121568,2.36842e-05,4.98456e-05
7,1700,109,109,3.18797e-05,0.000128681,6.75762e-05
7,1700,110,110,6.94687e-06,9.96014e-05,6.86124e-05
7,1700,111,111,0.00012156,2.49036e-05,5.03288e-05
7,1700,112,112,0.000121551,2.33139e-05,6.86106e-05
7,1700,113,113,1.69049e-05,0.000113137,6.76857e-05
7,1700,114,114,0.000121594,1.86057e-05,6.86125e-05
7,1700,115,115,0.00012156,2.51989e-05,4.88094e-05
7,1700,116,116,0.000121594,1.86057e-05,6.85927e-05
7,1700,117,117,2.85355e-05,1.93525e-05,6.85053e-05
7,1700,118,118,0.000121416,1.85821e-05,6.85865e-05
7,1700,119,119,0.00012156,2.58913e-05,4.61462e-05
7,1700,120,120,2.85999e-05,2.64399e-05,6.85432e-05
7,1700,121,121,2.34407e-05,0.000120186,6.86124e-05
7,1700,122,122,2.45324e-05,0.000121313,6.76796e-05
7,1700,123,123,2.93636e-05,2.84543e-05,6.84021e-05
7,1700,124,124,2.46843e-05,0.000121469,6.76132e-05
7,1700,125,125,0.00012156,2.56946e-05,4.66682e-05
7,1700,126,126,1.12954e-05,4.86606e-05,6.86125e-05
7,1700,127,127,0.000121594,1.86057e-05,6.86125e-05
7,1700,128,128,1.59543e-05,1.20391e-05,4.10765e-06
7,1700,129,129,1.14991e-05,8.4841e-06,6.85223e-05
7,1700,130,130,0.000121594,1.86057e-05,6.86082e-05
7,1700,131,131,0.000121594,1.86057e-05,6.86125e-05
7,1700,132,132,0.000121555,2.28614e-05,6.86108e-05
7,1700,133,133,2.35174e-05,0.00012023,6.86124e-05
7,1700,134,134,5.72571e-06,5.30901e-06,6.85303e-05
7,1700,135,135,2.09266e-05,0.00011755,6.76349e-05
7,1700,136,136,2.57957e-05,2.06904e-05,6.84428e-05
7,1700,137,137,1.86105e-05,1.30718e-05,6.85006e-05
7,1700,138,138,0.000121416,1.85821e-05,6.86125e-05
7,1700,139,139,0.000121594,1.86057e-05,6.86125e-05
7,1700,140,140,0.000121416,1.85821e-05,6.85885e-05
7,1700,141,141,0.000121568,2.30869e-05,5.40322e-05
7,1700,142,142,5.21078e-06,6.02895e-05,6.81314e-05
7,1700,143,143,1.6944e-05,0.000113182,6.86124e-05
7,1700,144,144,0.000121579,2.01947e-05,5.94584e-05
7,1700,145,145,5.827e-06,9.7458e-05,6.7805e-05
7,1700,146,146,3.21707e-05,2.82603e-05,6.84057e-05
7,1700,147,147,0.000121544,2.49752e-05,6.86099e-05
7,1700,148,148,1.73075e-05,2.41342e-05,6.84292e-05
7,1700,149,149,2.66072e-05,0.000123427,6.86124e-05
7,1700,150,150,0.000121594,1.86057e-05,6.86125e-05
7,1700,151,151,3.20572e-05,0.000128854,6.86124e-05
7,1700,152,152,0.000121563,2.52087e-05,4.74475e-05
7,1700,153,153,2.2784e-05,1.55923e-05,3.45401e-06
7,1700,154,154,0.000121594,1.86057e-05,6.86125e-05
7,1700,155,155,3.08734e-05,0.000127693,6.86124e-05
7,1700,156,156,3.03411e-05,2.60696e-05,2.39731e-05
7,1700,157,157,3.03101e-05,8.28542e-05,3.81785e-05
7,1700,158,158,2.55456e-05,0.00012235,6.86124e-05
7,1700,159,159,2.99782e-05,2.37692e-05,6.8449e-05
7,1700,160,160,1.61696e-05,2.48429e-05,1.63357e-05
7,1700,161,161,0.000121594,1.86057e-05,6.85872e-05
7,1700,162,162,2.9592e-05,2.67831e-05,3.01135e-05
7,1700,163,163,8.91681e-06,1.2813e-05,1.14883e-05
7,1700,164,164,0.000121563,2.5149e-05,4.76333e-05
7,1700,165,165,0.000121579,1.94743e-05,6.86122e-05
7,1700,166,166,3.25706e-05,0.000129346,6.86124e-05
7,1700,167,167,2.24673e-05,2.63461e-05,6.8394e-05
7,1700,168,168,3.20167e-06,9.06866e-05,6.79258e-05
7,1700,169,169,0.000121594,1.86057e-05,6.85885e-05
7,1700,170,170,0.000121548,2.47053e-05,6.861e-05
7,1700,171,171,2.43975e-05,0.000121173,6.86124e-05
7,1700,172,172,0.00012154,2.57201e-05,6.86095e-05
7,1700,173,173,2.93781e-05,2.34059e-05,6.84507e-05
7,1700,174,174,5.319e-05,2.08197e-05,6.84513e-05
7,1700,175,175,2.95852e-05,2.84113e-05,3.24919e-05
7,1700,176,176,2.05032e-05,2.4124e-05,2.09316e-05
7,1700,177,177,3.08488e-05,0.000127667,6.77131e-05
7,1700,178,178,0.00012138,2.40439e-05,5.03007e-05
